ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
11,85,0,3.5,"It reliably derives answers to well-posed, closed technical problems, but cannot be trusted unsupervised on ill-structured, consequential choices with incomplete or contested inputs (the level-4 anchor), and its unverified proofs/derivations still contain confident errors requiring expert checking.",medium,
3,92,2,1.0,"The system only assigns labels to images and has no hands, arms, or actuators, so it performs no physical handling or manipulation at all.",high,
13,92,2,1.0,"A conversational system has no hands, arms, or actuators, so it performs no physical handling or moving of objects at any level.",high,
4,85,2,2.4,"It can render simple, low-stakes determinations from a single image (which item matches, is this defective, which option looks right) but cannot integrate non-visual evidence, weigh competing criteria over time, or be trusted unsupervised on consequential choices like a store-siting or strategic decision, and it still hallucinates confidently on ambiguous images.",medium,
7,90,1,3.5,"Without tools, memory, or any state across sessions, it can draft plausible schedules and priority lists on request but cannot track real progress, adapt plans to changing conditions over time, or own multi-month commitments.",medium,
5,88,2,1.0,"An image synthesis model produces pictures from prompts and has no capacity to set organizational objectives, reason about timelines, or specify actions to achieve them, so it does not perform the activity even at the level-2 anchor.",high,
7,79,2,1.3,"Inspection requires direct sensory access to physical equipment, structures, or materials, which a text-only model has none of; it can only reason about defects from descriptions someone else has already observed and written down.",high,
12,83,2,3.2,"It can check a patch against explicit, machine-verifiable standards (test suites, linters, type checkers, obvious style conventions), but judging conformance to ambiguous or implicit standards \u2014 architectural conventions, security policy, licensing, backward-compatibility contracts \u2014 is unreliable enough that a human reviewer still signs off, so the level-4 'complicated claim against policy terms' analogue is not attained unsupervised.",medium,
12,94,2,1.0,"The application produces code patches and has no physical actuation or vehicle-control capability whatsoever, so it does not perform this activity even at level 1.",high,
11,93,0,1.0,"The system is a text-based reasoning engine with no actuators, sensors, or control interfaces, so it cannot physically operate any machine or process even at the level of a cash register.",high,
12,98,0,1.0,"The system only reads issues and writes code patches; it has no physical embodiment or instrumentation to service, calibrate, or test electronic hardware, so it performs none of this activity even at level 1.",high,
10,91,2,1.0,"The application is purely digital with no body or actuators, so it performs no physical activity at all, not even walking between workstations.",high,
6,78,2,3.5,"It can only categorize and compare information stated within a supplied passage 
o and and its multi-hop or subtle distinction judgments still misfire often enough that no consequential acceptability judgment (level 4+) could be left unsupervised, and it has no perceptual access to real objects, samples, or events at all.",medium,
3,78,1,3.5,"It reliably categorizes and discriminates visual content in constrained, in-distribution settings (roughly the level of a sorting or visual-defect inspection call), but it cannot integrate context, judge multi-criteria acceptability, or detect changes in circumstances or events, and it fails silently out of distribution.",medium,
7,81,0,3.0,"Without tools or perception it can only judge what is described to it in text, producing plausible but uncalibrated and unverifiable assessments — insufficient for consequential valuations like level 4's fire-loss appraisal.",medium,
11,78,2,3.5,"It can categorize problem types, spot structural similarities, and flag differences within symbolic/textual material, but it has no perceptual or empirical access to physical objects, samples, or experimental outcomes, and its identification of subtle discrepancies (e.g., a flawed proof step or an anomalous result) is not reliable enough to be trusted without review.",medium,
1,83,2,2.0,"It only checks conformity to a closed, fully formalized rule set (move legality, repetition/ko, game termination), which it does flawlessly but which involves no interpretation of ambiguous natural-language standards, evidence weighing, or judgment about facts outside the board state.",high,
7,76,0,3.5,"Without tools the model can only comprehend text placed in front of it — it cannot actually obtain information from external or live sources, and its recalled knowledge is unverifiable and prone to confident fabrication, so anything beyond extracting facts from supplied documents (and any numeric review as in a budget) cannot be trusted unsupervised.",medium,
10,80,2,3.7,"It can gather data, build spreadsheets/scripts and produce defensible time, cost and material estimates for well-specified digital or documented tasks, but consequential estimates like city-scale evacuation timing depend on unverifiable modelling assumptions and physical-world judgment the agent cannot validate or be held accountable for.",medium,
4,81,0,2.3,"It can flag visible condition cues (damage, wear, defects, ripeness) from an image, but has no verified domain, market, or record knowledge and hallucinates confidently, so consequential valuations like appraising fire-loss property cannot be left to it unsupervised.",medium,
11,91,2,1.0,"A mathematical reasoning system has no body or actuators, so it performs no physical activity at any level, including walking between workstations.",high,
13,94,1,1.0,"A conversational dialogue system has no actuators or vehicle control capability, so it performs none of this physical activity even at level 1.",high,
9,79,2,1.0,"A speech-to-text pipeline has no visual, tactile or diagnostic access to equipment and performs no inspection at all; it can only transcribe an inspector's spoken observations.",high,
4,96,0,1.8,"VQA outputs answers about what is in an image rather than producing drawings, layouts, or fabrication-ready specifications, so it can at best describe simple observable requirements (e.g., comment on a work area's lighting) and cannot be trusted to author the documentation others build from.",medium,
11,78,1,4.2,"It reliably categorizes problem types, spots structural similarities, and flags invalid steps in standard or textbook-level formal material, but its error detection on novel research-level arguments is unreliable (it endorses subtly flawed proofs with equal fluency) and it has no access to the empirical or physical observation that level-6 determinations like a virus's drug response require.",medium,
3,81,0,2.5,"Labeling and visual grading supports simple quality/condition judgments (defect present, produce grade), but the model has no valuation knowledge, context, or non-visual evidence needed to assess worth or importance as in the level-4 anchor.",medium,
1,82,2,3.5,"Its calculating, tabulating and verifying is flawless but confined to a fully formalized, self-generated state space with unambiguous inputs; it cannot ingest, code, or reconcile messy heterogeneous real-world data as the level-4+ anchors require.",medium,
3,93,2,1.0,"The model only outputs labels for image content; it has no actuators or control interface and performs no machine operation at all, even at the level of operating a cash register.",high,
8,98,1,1.0,"A text translation model performs no physical servicing, testing, or calibration of electronic equipment; it cannot even turn a knob, so it does nothing for this activity at any level.",high,
1,95,0,1.5,"The agent only computes moves within a fixed game domain; it cannot program, write software, configure systems, or enter and manage data, so it substitutes for essentially no human computer-work task beyond trivial automated information processing.",high,
4,99,2,2.5,"It can convert simple, legible visual content (gauge readings, labels, counts) into recorded text, but hallucination on fine detail and lack of any record-keeping/storage or evidentiary reliability blocks the level-4 anchor of authoritative documentation.",medium,
7,92,1,1.0,"A text-only model has no hands, arms, or actuators, so it cannot physically handle, position, or move any object at even the level-2 anchor.",high,
11,81,0,2.5,"It can screen simple correctness/quality judgments on formal artifacts it is given (e.g., flagging a flawed derivation), but it has no perceptual or contextual access to real objects, services, or people, and its verification of nontrivial arguments is unreliable enough to need expert review, so it cannot be substituted for consequential appraisal or valuation work.",medium,
6,93,0,1.0,"The application only answers questions about supplied text; it has no actuators or control interface and performs no machine operation at all, even at level 1.",high,
1,82,0,3.5,"It calculates, categorizes and verifies flawlessly but only over a formally specified board state supplied to it, so it cannot ingest, code, or audit the heterogeneous real-world records that level 4+ anchors (insurance adjustments, scientific report compilation) require.",medium,
9,98,1,1.0,"A transcription pipeline performs no physical servicing, testing or calibration of equipment; it cannot even turn a knob to adjust a picture.",high,
6,98,0,1.0,"The application only answers questions about supplied text and has no physical actuation or instrumentation, so it cannot service, test, or adjust any equipment even at the level of turning a knob.",high,
10,84,1,4.5,"It reliably decomposes and computes well-specified analyses with code and tools (lookups, financial calculations, standard statistical work), but on messy large-scale data it makes silent errors in cleaning, joins, and unstated assumptions, so level 6-style analyses whose conclusions must be defensible still require expert review.",medium,
11,95,2,3.5,"It can write and run correct self-contained scripts and symbolic computations to support derivations, but system setup, integration, deployment and maintenance of working software (level 4+ anchors) fall outside what this reasoning-focused application does unsupervised.",medium,
4,79,2,2.5,"It can answer questions about visible surface conditions in a supplied image (obvious damage, an open door, a gross misassembly), but it cannot physically access equipment, use instruments or non-visual cues, or reliably discriminate the fine-grained, domain-specific defect signatures that level 4+ industrial inspection requires, and its residual error rate makes unsupervised safety-critical inspection untenable.",medium,
3,94,0,1.0,"A still-image labeling model produces category labels only; it has no control actuation, motion planning, or closed-loop maneuvering, so it cannot drive or operate any vehicle even at the 'drive a car' anchor.",high,
10,91,0,1.0,"A purely digital agent has no body or actuators, so it cannot perform any physical movement, lifting, or locomotion at even the level-1 anchor.",high,
4,79,0,2.0,"It can confirm obvious, gross visual states from a supplied image (door closed, visible leak, gross damage) but cannot reliably catch subtle or fine-grained defects, has no physical access, instrument readings, or non-visual cues, and its false negatives are unacceptable in any safety-relevant inspection.",medium,
5,89,1,1.0,"An image synthesis model produces pictures and has no access to calendars, staff availability or constraint reasoning, so it performs no part of scheduling even at the simplest appointment-booking level.",high,
2,99,1,1.0,"A game-playing agent outputs control actions in real time; it does not enter, transcribe, or maintain information in written or electronic records, so it performs none of this activity even at the lowest anchor.",high,
12,96,1,3.4,"It can autonomously produce well-formed, test-verified patches and accompanying documentation for narrowly scoped components, but its output is only validated by the project's existing tests, so comprehensive system- or architecture-level specifications that others must build against still require human review before they can be relied upon.",medium,
8,87,2,2.2,"The trained model's knowledge is frozen at training time 	s it can apply a large stock of memorized vocabulary and even absorb a glossary supplied in context, but it cannot itself detect or acquire new terminology, evolving usage, or domain changes, so anything beyond low-effort 'keep up with a posted list' updating is unattained.",medium,
1,80,2,2.8,"Its quantitative estimates (position evaluations, win probabilities, clock allocation) are precise but confined to a closed formal game world with fully specified rules; it cannot estimate real-world sizes, costs, resources, or times under empirical uncertainty as the level 4+ anchors require.",medium,
12,81,1,3.0,"Its quality judgments are only reliable when there is an objective check (the project's own tests); asked to appraise value or quality without such ground truth — code maintainability, design trade-offs, whether a contribution is worth accepting — it produces plausible but unverified assessments that need human sign-off.",medium,
2,95,1,2.3,"The agent skillfully drives one trained game interface in real time but cannot program, configure, or generalize to arbitrary business software, so it never reaches the software-authoring work at level 4.",medium,
5,83,1,1.0,"A text-to-image generative model produces pictures; it performs no assessment of events or processes against laws, regulations, or standards, so it does not even reliably do level-1 form-completeness review.",high,
6,98,2,1.0,"A text question-answering system has no physical actuators or sensors, so it cannot service, adjust, test, or calibrate any equipment at all — even turning a knob at level 1.",high,
4,83,0,2.4,"It can reliably check images against simple, explicit visual criteria (form fields filled, required label/signage present, obvious defect) but hallucinates on fine detail and small text and cannot be trusted unsupervised to weigh multi-clause rules or ambiguous evidence against written policy as level 4 requires.",medium,
7,88,0,2.5,"It can draft generic plans and plausible strategy documents, but without access to real organizational data, constraint-checking, or accountability it cannot be trusted to produce the grounded, consequential multi-year plans described at level 4 and above.",medium,
10,80,0,3.5,"It reliably handles bounded, data-grounded estimation (costs, run times, resource counts, Fermi calculations it can verify with code and lookups), but complex scenario estimates like evacuation timing depend on unverifiable assumptions, sparse or non-digital inputs, and domain judgment that it cannot validate, so its plausible-looking numbers still require expert review before anyone acts on them.",medium,
3,82,2,3.0,"It reliably performs routine visual coding/categorization of items into a fixed taxonomy, but cannot apply multi-step domain rules, reconcile or audit data against external records, or take responsibility for consequential determinations as level 4's insurance-adjustment anchor requires — and its residual misclassification rate under occlusion or novel conditions still needs human review.",medium,
4,95,2,2.2,"It can convert image content into structured field values suitable for routine data entry, but it does not itself operate systems, write software, or configure functions, and residual hallucination on dense documents means even the data-capture step needs verification.",medium,
6,89,0,1.3,"The system only answers questions about a supplied passage; it can locate stated times or constraints in a document but never allocates slots, assigns people, or commits a schedule, so it does not perform even the level-2 appointment-booking activity.",high,
13,85,2,3.0,"It reliably makes bounded in-conversation choices (triage, routing, troubleshooting steps, recommending an option from a known set), but consequential judgment calls like a store-siting decision require verified external data, accountability, and freedom from confabulation that a dialogue system cannot be trusted with unsupervised.",medium,
7,84,2,3.5,"Without tools it cannot access, aggregate, or reliably compute over real datasets, and its unverifiable arithmetic and occasional fabricated premises make consequential quantitative analyses (level 4 and above) unsafe to leave unsupervised.",medium,
10,98,1,1.0,"The activity is inherently physical — handling, testing, and adjusting hardware — and a digital-only agent cannot even perform the level-1 anchor of turning a knob on a device.",high,
11,98,1,1.0,"The system is a disembodied text-based reasoner with no actuators, sensors, or test-equipment interface, so it cannot physically service, calibrate, or even adjust any device — it performs nothing at level 1.",high,
4,90,2,1.3,"VQA answers single questions about images and never develops goals, sequences tasks, or maintains a schedule, so it does not perform even the repetitive-schedule work at level 2 except incidentally by reading a planning artifact aloud.",high,
5,86,1,4.0,"It renders novel, stylistically coherent imagery on demand — comparable to skilled adaptation within a given brief — but cannot be trusted unsupervised with precise constraint satisfaction (counts, text, exact composition, brand/series consistency) or with originating the underlying concept, so higher-level creative work still requires human direction and selection.",medium,
12,80,2,2.4,"It only makes small, self-serving estimates incidental to patching (rough scope of a change, which files/tests are relevant, simple complexity or resource implications) and is never accountable for a validated estimate; project-level time/cost/resource forecasts of the kind level 4 describes are outside what it produces or can be trusted on unsupervised.",medium,
13,97,0,1.0,"A conversational system has no manipulators or physical sensing, so it cannot service, adjust, or test mechanical equipment at all ""conf",high,
8,81,0,1.3,"A translation model maps source text to target text and performs no independent assessment of the value or quality of anything; at most it faithfully conveys judgments already stated in the source, which is not making them.",high,
3,77,0,3.2,"It can flag visually evident anomalies in narrow, trained domains (surface defects, doneness, presence/absence checks) but cannot perform instrumented or interactive testing, integrate non-visual or temporal signals, or judge unfamiliar problem states, so mid-level diagnostic monitoring like level 4 is out of reach.",medium,
4,76,2,3.2,"It reliably extracts and reports what is visible in an image (reading a blueprint, chart, or form), but hallucination, counting and fine-detail OCR errors make unsupervised extraction of dense quantitative or multi-source information (level 4 'review a budget') unreliable, and it cannot gather information beyond the single image supplied.",medium,
12,84,2,3.8,"It reliably decomposes well-scoped issues, stack traces and test failures to localize a cause, but degrades sharply on diagnoses that require synthesizing behavior across many components, undocumented system context, or design intent — and its own passing tests do not certify that the underlying cause was correctly identified, so a human still reviews.",medium,
10,85,2,3.3,"It reliably makes bounded, verifiable operational decisions inside a digital task (which tool to call, how to fix a failing test, which retry path to take), but long-horizon error compounding and lack of accountability mean consequential, multi-stakeholder judgment calls with ambiguous or incomplete real-world evidence (level 4+) still require human sign-off.",medium,
6,92,1,1.0,"The application is a text-based question-answering system with no physical actuators, so it performs no handling or moving of objects at any level.",high,
10,90,1,4.0,"It can decompose and reorder its own steps within a bounded digital task and replan when things change, but it cannot reliably hold and reprioritize multiple interdependent workstreams over weeks-to-months horizons, where context drift and accumulated error require human oversight.",medium,
9,77,2,2.2,"It converts audio to text and at best flags keywords in a monitored channel, but it does not itself assess whether what it hears constitutes a problem, and its accuracy degrades under the noise, accents and overlap that real monitoring environments contain.",medium,
7,98,2,1.0,"The activity is entirely physical—adjusting, replacing, and testing hardware—and a text-only model with no actuators or tools cannot touch equipment at all, even at the level-1 knob-turning anchor.",high,
2,83,2,1.0,"A game-playing agent optimizes actions within an environment that enforces its own rules; it performs no evaluation of events or processes against external laws, regulations, or standards, so even level-1 document/record review is outside what it does.",high,
9,80,1,1.0,"A transcription pipeline maps audio to text and performs no estimation of sizes, quantities, times, costs, or resources — it does nothing for this activity even at level 1.",high,
6,90,1,1.2,"The system only answers questions about a supplied passage; it sets no goals, holds no ongoing workload, and does not sequence or prioritize any tasks of its own, so it barely engages the activity even at the level-2 anchor of maintaining a repetitive schedule.",high,
3,96,0,1.0,"An image classifier only assigns labels to visual content; it produces no drawings, specifications, or fabrication/assembly documentation at all, so it does not perform this activity even at level 1.",high,
4,87,1,2.0,"A frozen multimodal model can apply knowledge already in its weights (or read new facts off an image, e.g. a changed price tag) but has no mechanism to track, verify, or integrate evolving technical information over time, so anything beyond simple point-in-time reading of visible updates is out of reach.",medium,
3,78,0,3.8,"It can reliably sort and grade visual categories against fixed criteria (approaching the food-inspection anchor) but cannot integrate non-visual evidence, reason causally about why a condition arose, or handle novel out-of-distribution cases, which the higher anchors require.",medium,
9,86,1,1.0,"A transcription pipeline maps audio to text and originates no new designs, ideas, or artistic content, so it performs nothing on the creativity scale even at level 1.",high,
2,87,1,2.0,"The measured object is a trained, essentially frozen policy: it applies knowledge acquired during training and adapts only shallowly within an episode, but cannot itself ingest rule/patch/meta changes or new domain information without human-run retraining, so anything beyond keeping pace with small, in-distribution shifts is out of reach.",medium,
11,94,1,1.0,"The application is a purely symbolic reasoning system with no actuators, sensors, or vehicle control interface, so it performs no vehicle or equipment operation at any level.",high,
3,97,0,1.0,"A still-image classifier has no actuators and performs no servicing, adjusting, or testing of physical machinery — it can at most label a visible part, not touch a hinge.",high,
3,76,1,2.4,"It reliably extracts labeled object information from a single visual channel, but cannot gather, cross-reference or interpret information from documents, numbers, people or other heterogeneous sources as required from level 4 upward.",medium,
12,93,2,1.0,"The activity explicitly excludes computers and requires operating physical machines or processes, which a code-patching AI has no actuators or control interfaces to do at all.",high,
12,80,1,2.5,"It makes only incidental, low-stakes estimates (scope of a patch, rough complexity/runtime of a routine) and cannot be trusted unsupervised with consequential effort, cost, or resource projections that depend on team context, deadlines, and unmodeled real-world constraints.",medium,
7,86,1,4.3,"It reliably generates fluent, on-brief creative text and idea variations at the level of a skilled adaptation task, but its 'novelty' is recombinational and unverified, and it cannot carry a large original artifact (working software, a coherent new system or design) to a functioning, checked end state without human validation.",medium,
6,82,1,3.5,"It reliably extracts, categorizes and tabulates facts stated in a supplied passage, but multi-step rule-application and arithmetic on extracted values (the level-4 insurance-adjustment anchor) still carries silent extraction/calculation errors that require human checking, and it cannot compile or audit data across a complex evidentiary record.",medium,
9,90,2,1.0,"A speech-to-text pipeline only converts audio to text; it sets no goals, sequences no tasks, and does not schedule or prioritize any work, even repetitive scheduling at level 2.",high,
6,85,1,2.5,"It can only weigh options and constraints already stated in the supplied passage, so it supports routine bounded choices but cannot gather outside information, evaluate real-world consequences, or be held responsible for a decision's outcome.",medium,
9,91,2,1.0,"A speech-to-text pipeline has no body or effectors and performs no physical activity whatsoever, not even walking between work stations.",high,
10,84,0,4.5,"It reliably ingests data, writes and runs analysis code, and produces well-formed findings for bounded, well-specified questions, but on large heterogeneous real-world datasets it silently mis-specifies variables, accepts bad joins or missing-data artifacts, and cannot be trusted unsupervised to defend the methodology behind a consequential population-scale analysis.",medium,
8,76,2,3.4,"It reliably extracts meaning from the single source text handed to it, but it does not seek out, cross-check, or synthesize information from external references, terminology databases, or context beyond the input, which is what level 4+ anchors require.",medium,
5,79,0,1.0,"A generative image model synthesises novel images rather than examining real equipment or materials; it performs no perception-based fault detection at all, not even a level-1 check that a door is locked.",high,
1,97,2,1.0,"A board-game playing agent has no physical actuation, sensing, or mechanical domain model, so it performs no servicing or adjustment of equipment even at the simplest level.",high,
11,82,2,5.0,"It calculates and verifies derived quantities reliably, but compiling and auditing real-world scientific datasets end-to-end (level 6) demands provenance tracking and error-free bookkeeping across many source records, where its confident, hard-to-detect mistakes require human checking.",medium,
9,98,2,1.0,"A speech-to-text pipeline has no physical actuation or diagnostic capability and cannot service, test, or adjust any electronic equipment, even at the level of turning a knob.",high,
6,98,1,1.0,"The application only answers questions about supplied text and cannot physically touch, adjust, test, or calibrate any equipment, so it does not perform even the level-1 anchor of turning knobs on a television.",high,
4,83,1,2.2,"It can check an image for the presence/absence of required visible elements (a filled field, a hard hat, a label), but it cannot reliably apply written rule sets to ambiguous cases, and its perceptual errors on dense or low-quality documents make unsupervised compliance determinations untrustworthy above simple completeness checks.",medium,
6,89,2,1.5,"The system only answers questions about a supplied passage; it can look up or restate schedule information contained in a document but cannot allocate slots, reconcile staff/resource constraints, or commit and maintain an actual schedule, so it falls short even of the level-2 appointment-booking anchor.",high,
7,87,1,3.0,"A tool-free model has a frozen knowledge cutoff and cannot itself monitor or ingest new developments 	hereand can only apply information handed to it in-context, and its recall of technical detail is unverifiable and prone to confident staleness or fabrication, so it cannot be trusted to 'keep current' in any domain unsupervised.",medium,
8,84,0,1.8,"A translation model only decomposes source sentences to resolve linguistic ambiguity; it does not analyze substantive data or quantitative information, so it cannot perform even level-4 style analysis like computing financing costs.",medium,
1,87,1,2.5,"Self-play training genuinely acquires and applies new knowledge, but only inside a fixed, closed rule set chosen by engineers text— it cannot monitor external developments, ingest changed rules or procedures, or transfer learning to a new domain without a human-initiated retrain.",medium,
7,93,1,1.0,"A text-only model has no actuators or control interface, so it cannot physically operate any machine or process—not even a cash register at level 2.",high,
13,93,2,1.0,"A conversational system has no actuators or control interfaces and cannot physically operate machines or monitor process states, so it performs none of this activity even at the cash-register level.",high,
11,84,2,5.0,"It excels at deriving conclusions from well-posed formal inputs, but silent errors in long derivations require expert checking, and it does not own the messy, large-scale empirical data handling and methodological judgment that the level-6 anchor describes.",medium,
5,88,1,1.0,"An image synthesis model produces pictures from prompts and has no capacity to set organizational objectives or specify actions to achieve them, so it does not perform this activity even at the level-2 anchor.",high,
9,76,0,2.5,"It reliably captures information from a single audio channel but does not select among sources, verify, or interpret what it receives, so it cannot substitute for judgment-bearing information gathering like reviewing a budget.",medium,
13,97,2,1.0,"A conversational system has no manipulators or physical presence, so it cannot service, adjust, or test mechanical equipment at all — it can only talk about doing so.",high,
11,96,1,2.2,"It can derive quantitative parameters and write prose specifications (e.g., lighting levels or component values from calculations), but it produces no drawings, layouts, or fabrication-ready documentation and cannot be trusted unsupervised with buildable specs that others will construct against.",medium,
12,89,2,1.2,"The system only sequences its own internal subtasks within a single coding job; it does not schedule events, programs, or the work of other people, and has no calendar, resource, or staffing authority.",high,
1,88,1,2.3,"Its objective is fixed by the game's rules (win) rather than established, and its long-horizon strategizing only works over a closed, fully specified discrete state space, so it cannot set or pursue open-ended organizational goals under ambiguous real-world constraints and stakeholders as the level-4+ anchors require.",medium,
6,88,1,1.5,It can only extract and combine objectives or strategy elements already stated in a supplied passage; it does not originate long-range goals or construct an actionable plan even at the level-2 scheduling anchor.,high,
11,76,0,4.2,"It can accurately absorb and structure information from technical documents and problem statements handed to it, but it cannot independently gather from live, multi-source, or physical sources and its unverified recall of specialized literature is hallucination-prone, so nothing like a level-6 comprehensive study of a body of source material can be trusted unsupervised.",medium,
9,84,1,1.2,"The pipeline converts acoustic signal to text and does not break information into parts to identify underlying principles, reasons, or facts; any downstream analysis is done by other systems or people.",high,
3,82,0,3.0,"It reliably codes and categorizes visual items into a fixed taxonomy and can support tabulation/counting, but it cannot apply domain rules to compute adjustments or audit/verify data against external criteria as level 4+ requires, and its errors under distribution shift need human checking.",medium,
1,91,2,1.0,"A board-game search agent has no body or actuators and performs no physical activity whatsoever, not even walking between workstations.",high,
1,96,0,1.0,"A board-game playing agent produces moves within a fixed rule set and generates no documentation, drawings, or fabrication/assembly specifications for physical devices at all.",high,
12,84,0,3.8,"It reliably decomposes well-scoped issues (stack traces, failing tests, localized logic) into parts and verifies its analysis against the project's tests, but underspecified or cross-component root-cause diagnosis is where it silently produces test-passing patches that mask the real defect, so its deeper analyses still require human verification.",medium,
3,76,2,2.5,"It extracts a fixed label set from a single visual channel and cannot seek out, cross-reference, or judge the relevance of information across heterogeneous sources as level-4 anchors (reviewing a budget) require.",medium,
11,84,1,4.5,"It reliably decomposes well-posed, self-contained problems and derives correct multi-step conclusions, but on open-ended or messy real-world data it cannot validate its own assumptions or detect silently wrong intermediate steps, so consequential large-scale analyses (level 6) still require expert verification.",medium,
11,83,1,3.4,"It can apply explicit formal rules to check whether a derivation, calculation, or submission satisfies stated criteria, but its verification is itself error-prone on long or subtle chains and it has no grounding in the documentary, precedential, and judgment-laden aspects of real compliance rulings, so level-4-and-above determinations cannot be left unsupervised.",medium,
10,98,2,1.0,"The activity requires physical manipulation of hardware — turning knobs, swapping circuit boards, attaching test instruments — which a purely digital agent cannot do, so it does nothing even at level 1.",high,
11,88,0,2.0,"The system derives solution strategies for well-posed formal problems (and could handle a constrained scheduling-type plan), but it does not establish organizational long-range objectives, weigh stakeholder and business context, or own multi-year plans whose success depends on judgment outside a specifiable problem statement.",medium,
2,97,0,1.0,"A game-playing agent has no physical embodiment or tools and never services, repairs, or tests actual mechanical equipment, so it performs none of this activity even at level 1.",high,
6,99,1,2.8,"It can transcribe and restate facts found in a supplied passage into written answers, but it neither acquires information from the world nor stores/maintains records in a system, and its unverified extraction accuracy falls short of the evidentiary-grade documentation implied at level 4.",medium,
1,85,1,3.0,"Its decision-making is superb but confined to a closed, fully-specified rule world with a single unambiguous objective; it cannot ingest heterogeneous, uncertain real-world information or weigh competing stakeholder criteria as level-4 decisions like siting a store require.",high,
13,87,2,3.4,"A conversational system can absorb and apply new information handed to it in context or via retrieval, but it does not autonomously track a changing technical field, and it confidently presents stale or hallucinated procedure details, so it cannot be trusted unsupervised at the level of keeping current on evolving repair/technical practice.",medium,
2,84,0,2.5,"The agent performs fast implicit state inference within a single closed game world and emits actions rather than analyses, so it cannot decompose novel real-world data or produce a reasoned, checkable conclusion as level-4 work requires.",medium,
13,89,0,2.8,"It reliably takes and confirms appointments against a fixed calendar and coordinates simple multi-party meeting times, but preparing a real work roster (coverage, availability, labor rules, fairness) demands reliable multi-constraint optimization and accountability that a dialogue system produces only fluently, not dependably.",medium,
13,81,2,3.0,"A dialogue system can render simple judgments from what it is told (screening, triage, rating an interaction), but it cannot inspect the object or person, verify claims, or be held accountable for consequential valuations like a fire-loss estimate, so level 4+ work requires human sign-off.",medium,
12,93,0,1.0,"The activity explicitly excludes computers, and the application has no physical embodiment or actuators to operate any machine or process.",high,
12,91,0,1.0,"The application is a disembodied software agent with no physical actuators, so it performs no physical activity at all, not even walking between workstations.",high,
12,87,1,4.0,"It applies a large stock of pre-trained technical knowledge and can absorb in-repo conventions, docs and test feedback within a task, but it does not autonomously maintain currency — its knowledge is frozen at training cutoff, so new library versions, deprecations and fast-moving APIs produce confidently wrong code that a human must catch.",medium,
7,89,2,3.2,"Without tool or calendar access it can only draft schedules from constraints given in text, and it makes silent constraint violations (double-bookings, coverage/availability conflicts) often enough that a retail-style staff schedule (level 4) or parallel-session conference program (level 6) needs human verification before use.",medium,
5,96,1,1.5,"Generative image models produce visually plausible but dimensionally and functionally unreliable renderings — labels, part counts, connections and measurements are routinely wrong — so they cannot be trusted to convey buildable specifications even at the level-2 anchor, only decorative concept art.",high,
6,99,2,2.5,"It can transcribe and restate facts extracted from a supplied passage into written form, but it has no capacity to store, organize, or maintain records over time, and cannot be held accountable for the completeness and evidentiary accuracy that level-4 documentation (e.g., investigation reports) demands.",medium,
4,87,2,2.0,"A trained multimodal model has frozen weights and can only apply knowledge already baked in at training time; it has no mechanism to track, acquire, or integrate new technical information, so it cannot perform the 'updating' half of the activity beyond trivially reading current facts (e.g., a price) off an image presented to it.",medium,
6,84,0,3.0,"It can locate and combine evidence across a supplied passage to answer factual and simple inferential questions, but it cannot gather or model data beyond the given text, and its multi-step quantitative/inferential chains (as in the level-4 interest-cost anchor) are unreliable enough to need checking.",medium,
5,80,0,1.5,"The model only implicitly infers relative object scale and proportion when composing a scene; it produces no explicit numeric estimate of size, quantity, time, cost, or materials, and is demonstrably unreliable even at counting depicted objects.",high,
11,95,0,4.0,"It can write and debug self-contained programs, scripts, and formal-proof code as instruments of derivation, but it cannot be handed configuration, integration, deployment, or multi-component system work that the higher anchors describe.",medium,
3,91,1,1.0,"A vision model that labels objects in still images has no body or actuators, so it performs no physical activity at all, even at level 1",high,
12,92,1,1.0,"The application is a purely software agent with no physical embodiment, so it cannot handle, position, or move any material objects at all.",high,
1,79,0,1.0,"A board-game agent operates on abstract discrete game states and has no perception of or interaction with physical equipment, structures, or materials, so it performs none of this activity even at the level-1 anchor.",high,
5,94,1,1.0,"An image-synthesis model has no actuators or control loop and cannot operate any physical vehicle or equipment at all, even at the level of driving a car.",high,
9,95,2,2.5,"It performs a data-entry-grade function (converting speech into text records) but cannot set up functions, configure systems, or write software, and its residual word-error rate on accented, noisy, overlapping speech still requires human correction for records of consequence.",high,
2,96,0,1.0,"A game-playing agent outputs real-time control actions, not documentation, drawings, or specifications for how devices are to be built or used, so it performs none of this activity even at level 1.",high,
3,81,2,2.3,"Labelling and defect/grade detection supports simple visual quality calls (level 2), but assigning value or importance requires non-visual context, records and market judgment the model has no access to.",medium,
5,82,1,1.5,"A generative image model only encodes a prompt into pixels; it does not compile, tabulate, calculate or audit data, and any numbers or labels it renders are unverified and frequently wrong, so it cannot be trusted even for a level-2 tabulation task.",high,
13,85,0,3.0,"It can reliably diagnose and resolve bounded, routine problems raised within a dialogue (troubleshooting, triage, choosing among predefined resolution paths), but consequential multi-source decisions like a site selection require verified data, accountability, and judgment it cannot be left unsupervised to exercise.",medium,
