ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
11,70,1,1.0,"The system derives answers to formal problems and has no subordinates, no authority to set performance standards, and no capacity to monitor or motivate human staff.",high,
5,74,0,1.0,"An image synthesis model cannot recruit, interview, evaluate, or select people; it performs no part of staffing even at the lowest anchor.",high,
8,63,1,1.8,"It can furnish a translated text that helps someone complete a task, but it provides no personal, physical, emotional or medical care and cannot assess or respond to a person's actual needs, so anything above the level-2 anchor is out of reach.",high,
13,63,0,3.5,"It can give information, guidance, and emotional support in dialogue, but cannot perform any physical or hands-on care, and unsupervised support in high-stakes emotional or medical situations (crisis, triage) is unsafe and prone to confident errors.",medium,
5,72,0,1.3,"The model only synthesises pictures from a prompt; it cannot assess a client's technical or process situation, weigh options, or deliver and defend a recommendation, so beyond supplying a visual that a human advisor might use as illustration it performs no advising.",high,
12,67,0,1.2,"The system works solo on a codebase and has no mechanism for getting people (or other agents) to align on shared tasks; at most its patch descriptions and commit messages passively convey status, falling short of even the level-2 shift-change handoff.",high,
3,63,2,1.0,"Labelling objects in images provides no personal assistance, physical care, or emotional support to any person; even the level-2 anchor requires interacting with and helping another person complete work.",high,
10,60,1,4.2,"It reliably drafts and delivers written status reports, summaries, and emails about its own work and findings (level ~4), but its self-reports are known to overstate completion and it lacks the organizational standing, verified internal knowledge, and accountability needed for higher-level communication such as authoritative policy briefings or produced presentations.",medium,
9,67,0,1.0,"A transcription pipeline only converts audio to text; it never directs, assigns, or aligns any group's work, so it performs none of the coordinating activity even at the shift-change-handoff level.",high,
10,75,1,3.0,"It can reliably track and report digital resource usage, flag budget overruns, and draft orders, but committing real spend or making demand-forecast purchasing judgments (level 4+) carries financial consequences that firms gate behind human approval, and it lacks reliable grounding in off-system realities (actual stock, vendor reliability, seasonal demand).",medium,
13,73,0,2.3,"Dialogue can elicit and transcribe information into standard routine forms and logs, but the system has no reliable record-keeping, calculation, or verification capability, so consequential paperwork like tax filings (level 4) cannot be left unsupervised.",medium,
13,72,1,4.0,"It can articulate well-reasoned technical or tool-level recommendations from what it is told, but lacks verified access to an organization's actual data, politics and constraints — and no accountability for outcomes — so consequential strategic or restructuring advice still requires an expert to own and vet it.",medium,
8,71,0,1.0,"A translation model only converts text between languages; it does not assess anyone's developmental needs or provide instruction, feedback, or mentoring, so it performs none of this activity even at the level-2 anchor.",high,
11,66,1,1.0,"A formal-reasoning solver has no customer-facing role: it neither receives nor serves people, so it performs none of this activity even at the toll-booth level.",high,
9,69,0,1.0,"A transcription pipeline only converts audio to text; it never assesses learners' needs, designs instruction, or delivers teaching, so it performs none of this activity even at the level of relaying a brief procedural instruction.",high,
13,74,2,3.0,"It can autonomously run structured screening dialogues (collecting qualifications, answering candidate questions, scheduling) but cannot be left to evaluate candidates and issue hiring recommendations, since selection decisions carry discrimination/legal liability and require human accountability plus non-conversational judgment about fit and organizational need.",medium,
3,70,2,1.0,"A trained vision model only assigns labels to image content; it cannot set performance standards, monitor human subordinates, or provide direction, so it performs none of this activity even at the backup-supervisor level.",high,
8,65,1,1.5,"A translation model only re-renders text supplied to it; it has no stake, no interlocutor model and no authority, so it can convey an apology or an offer across languages but cannot itself handle a complaint, judge concessions, or reach an agreement.",high,
11,63,0,1.5,"A formal-reasoning solver provides no personal, emotional, or physical care; at best it helps a coworker with a technical assignment, and it cannot perceive or respond to people's needs at all.",high,
10,65,1,2.5,"It can autonomously handle scripted complaint workflows (apologize, issue a refund, reschedule, escalate) but cannot be trusted unsupervised with disputes where it must read parties' interests, build trust, and commit an employer to a concession.",medium,
8,64,1,1.5,"A translation model only re-renders persuasive content authored by someone else; it never selects an audience, forms an argument, reads reactions, or takes responsibility for changing anyone's mind, so it barely exceeds the level-1 anchor even when faithfully carrying a pitch across languages.",high,
2,66,1,1.3,"The agent interacts only with a game environment, not with people: it does not serve, receive, or respond to customers, guests, or an audience, so beyond the incidental spectacle of a publicly watched match it performs none of this activity.",high,
4,72,1,2.3,"It can only ground suggestions in what a single image shows, lacking organizational context, verification, and accountability needed for the technical or process recommendations described at level 4 and above.",medium,
4,67,2,1.0,"A model that answers questions about images has no agency over people, no task assignment or scheduling capability, and no persistent role in a group, so it does not perform even the level-2 shift-handoff coordination.",high,
4,62,0,1.0,"A model answering questions about images has no persistent identity, social stake, or ongoing interaction with colleagues, so it does not build or maintain working relationships even at the greeting level.",high,
9,71,0,1.0,"A speech-to-text pipeline only converts audio to text; it identifies no developmental needs and delivers no coaching or instruction, so it performs none of this activity even at level 1.",high,
2,70,0,1.0,"A game-playing agent issues no guidance to human subordinates, sets no performance standards, and does no performance monitoring of people; commanding in-game units is not supervision of personnel.",high,
11,75,0,1.3,"A derivation engine has no persistent view of real inventories, spend, or budgets and takes no custodial or purchasing action, so it cannot even sustain level-2 tracking of a stock of physical items; it only performs arithmetic on numbers a human supplies.",high,
13,72,2,4.2,"It can articulate well-reasoned, fluent recommendations on generic technical or process questions, but it lacks verified access to the organization's actual data, constraints and politics, cannot be held accountable for consequential strategic advice, and can state confident but fabricated specifics about products or regulations.",medium,
13,59,1,4.5,"It fluently renders complex material for lay audiences, but authoritative interpretations that carry legal, medical, or financial consequence (the level-4 tax-law anchor) require verified, current domain facts and accountability that a system prone to confident hallucination cannot be left to supply unsupervised.",medium,
10,59,2,4.2,"It can retrieve sources and produce fluent, usually-correct explanations, but for specialist high-stakes interpretation (regulatory, legal, clinical, frontier-technical) it still fabricates or subtly misreads authorities and cannot be held accountable, so a human expert must sign off.",medium,
12,61,2,1.5,"The agent's outputs are patches, commit messages and PR/issue comments aimed at maintainers and tooling, not deliberate representation of the organization to customers, the public, or government; it never initiates or owns external-facing communication.",high,
7,62,0,2.5,"It can produce courteous, rapport-building text and sustain a cordial exchange within a single conversation, but with no persistent memory, no stake in outcomes, and no accountability it cannot actually build and maintain working relationships with specific coworkers and clients over time.",medium,
1,65,1,1.0,"A perfect-information game engine has no model of human interests, emotions, or communication, and performs no complaint handling, dispute settlement, or negotiation with people at all.",high,
2,75,2,2.5,"The agent allocates and tracks resources only inside a closed simulated economy (minerals, supply, ammo, cooldowns) with no real money, vendors, forecasting from external demand, or accountability, so it cannot substitute for even a chef-level purchasing role.",medium,
2,62,2,1.0,"A game-playing agent optimizes actions in an environment and has no persistent social identity, communication with human colleagues, or capacity to build and sustain cooperative relationships over time — even the level-1 anchor of exchanging greetings is outside what it does.",high,
8,73,0,1.5,"A translation model only converts text between languages; it does not maintain files, track records, or actually process or submit paperwork, so it contributes only incidental language rendering to even routine form completion.",high,
12,67,1,1.0,"The system works solo on an issue-to-patch pipeline with no other agents or people to direct, so it performs no coordination at all 	ype information exange level.",high,
5,68,2,1.0,"An image synthesis model has no interpersonal agency, no persistent relationship with team members, and cannot encourage, mediate, or build trust among people, so it does not perform this activity even at the level 1 anchor.",high,
7,64,0,4.0,"It can compose and deliver standard, fluent persuasive pitches and arguments, but without tools it cannot ground claims in verified product or market facts, read a live counterpart's stakes over a sustained negotiation, or own the strategy and execution of a campaign in a new market.",medium,
6,69,1,2.0,"It can only explain or answer questions about a supplied passage ""e.g., relaying what a procedural document says""; it cannot assess learners' educational needs, design a curriculum, or sustain and adapt instruction over a course.",medium,
1,69,2,1.2,"The agent only selects and evaluates moves; it does not assess a learner's needs, explain reasoning, or deliver instruction, so even the level-2 anchor of giving brief procedural instructions is not met (any pedagogical value comes from a human interpreting its output).",high,
9,66,0,1.0,"The system only converts speech to text and never interacts with, serves, or performs for a person, so it does not carry out even routine public-facing contact like tending a toll booth.",high,
2,73,2,1.0,"A game-playing agent acting in a game environment produces no filed information or processed paperwork, so it does not perform even routine form completion.",high,
8,61,2,2.8,"It only re-renders text someone else authored, so it can carry routine written exchanges across a language barrier but cannot decide what to say, tailor a message to an external audience, or take responsibility for representing the organization, and public-facing or legal wording still needs human review for register and factual slips.",medium,
2,74,0,1.0,"A game-playing agent performs no recruiting, interviewing, selection, or hiring activity whatsoever; it acts only within a game environment.",high,
2,71,1,1.0,"The agent only selects actions to play the game; it does not assess anyone's developmental needs or deliver instruction, so it performs no part of coaching even at the level-2 anchor of showing a coworker how to operate equipment.",high,
1,59,1,1.3,"The engine outputs a move and a numeric evaluation (a reading a human must interpret), but it produces no natural-language translation or explanation of what a position means or how the information can be used, so it cannot perform explanatory interpretation beyond the simplest 'report the score' level.",high,
4,69,2,2.2,"It can answer image-grounded questions and give short explanatory pointers (roughly a brief procedural instruction), but it does not assess learners' educational needs, sequence curriculum, or conduct sustained instruction, and its visual groundings can be confidently wrong without supervision.",medium,
4,61,0,2.5,"It can produce accurate written answers to a narrow class of image-grounded external inquiries, but it has no organizational context, no accountability for how it represents the organization, and cannot deliver standard service presentations or handle open-ended external exchanges unsupervised.",medium,
11,73,1,1.0,"The system derives answers to formal mathematical and scientific problems and has no capacity to maintain information files, handle forms, or process paperwork, so it performs none of this activity even at level 1.",high,
8,68,1,1.0,"A translation model produces text and has no capacity to build trust, respect or cooperation among team members, which requires ongoing interpersonal relationships and social agency it does not possess.",high,
6,62,1,1.0,"The system only answers questions about a supplied text and has no persistent identity, social interaction, or ongoing counterpart, so it cannot develop or maintain working relationships even at the greeting level.",high,
13,66,0,3.5,"It handles routine public-facing dialogue (reception, order-taking, tier-1 support, booking) unsupervised, but cannot manage the embodied side of serving guests, nor reliably carry the persuasive, rapport-building and escalation-handling load of a commissioned salesperson (level 4) or the live performance demands of level 6.",medium,
1,61,0,1.0,"A game-playing search agent produces moves, not external communication; it has no capacity to represent an organization to customers, the public, or media.",high,
6,59,1,3.4,"It can reliably locate and combine evidence in a supplied passage to explain what the text says, but level 4-style interpretation (applying supplied rules to a novel, consequential real situation like foreign tax treatment of exports) requires unstated domain knowledge and judgment where its plausible-sounding misreadings would need expert review.",medium,
8,68,2,1.0,"A translation model only converts text between languages; it holds no relationship with team members and cannot encourage, build trust among, or motivate anyone, so it does not perform this activity even at the level-1 anchor.",high,
4,69,0,2.0,"It can answer a question about what an image shows — enough to substitute for a brief pointed explanation or procedural pointer — but it has no capacity to assess learners' needs, sequence lessons, adapt to a class, or build a curriculum, and its answers are not reliable enough to be the sole instructor of anything consequential.",medium,
12,71,1,1.2,"The system autonomously produces code patches and has no interaction aimed at assessing a person's developmental needs or teaching them; any instructional value in its diffs or PR text is incidental and not directed at improving a specific person's skills, falling short of even the level-2 'show a coworker how to operate equipment' anchor.",high,
9,75,2,1.0,"Transcribing speech to text involves no tracking of inventory, spending, or budgets, and the system has no authority or mechanism to allocate or oversee resources.",high,
13,60,2,4.0,"It can fluently relay, summarize and report information it has been given, but it has no independent standing or first-hand access to workplace events and no accountability for accuracy, so higher-level authoritative internal communications (policy presentations, briefings others must rely on) still need a human owner and review.",medium,
7,72,1,3.5,"It can produce fluent, well-organized advisory memos and generic recommendations from information it is given, but without tools or data access it cannot verify facts about actual products, costs, or a client's operations, so consequential recommendations (the level 4+ anchors) still require expert review before anyone acts on them.",medium,
5,64,0,1.5,"It can render persuasive-looking visual assets but conducts no interaction with an audience—no reading of the other party, no argument construction, no adaptive follow-up—so it supplies raw material for persuasion rather than performing it.",medium,
11,69,1,2.5,"It can produce correct step-by-step derivations and explanations that function as ad-hoc instruction on a specific problem, but it does not diagnose learners' educational needs, design or sequence a curriculum, or conduct and adapt a course over time as the level 4+ anchors require.",medium,
12,70,1,1.0,"The system patches code autonomously and has no subordinates to guide, no authority to set performance standards, and no ability to monitor or motivate human staff, so it performs none of this activity even at level 1.",high,
4,66,0,1.5,"VQA can answer a single transactional question a member of the public asks about an image, but it has no capacity for sustained service interaction, rapport, needs discovery, or performance, so it cannot substitute for even routine customer-facing roles.",medium,
9,61,2,1.4,"The pipeline only converts audio to text and never originates, tailors, or takes responsibility for any message representing the organization to an external party, so it cannot perform even routine customer-facing exchanges beyond passively captioning them.",high,
13,69,0,3.5,"It can explain concepts, answer follow-ups, and tutor a single learner through a procedure or topic, but it cannot be handed unsupervised responsibility for a full course — diagnosing educational needs over time, designing and validating curriculum and assessments, and standing behind factual accuracy and student outcomes still require a human instructor.",medium,
12,68,1,1.0,"The system patches code autonomously and has no interpersonal role at all — it does not encourage, build trust among, or lead human team members, so it performs nothing on this activity even at level 1.",high,
4,75,2,1.7,"VQA can only report what it sees in a single image (e.g., counting stock on a shelf); it holds no ledger over time, initiates no reorders, and has no authority over spending, so even the level-2 linen-tracking role is only partially covered.",medium,
8,73,1,1.3,"A translation model only converts text between languages; it does not maintain information files, route or process paperwork, or complete forms with organizational data, so it barely touches even the routine level-2 anchor.",high,
3,73,2,1.5,"A labelling model can at most sort or tag scanned documents/images into filing categories; it cannot fill in, verify, or process forms end-to-end, which is what even the level-2 anchor requires.",medium,
10,68,2,1.2,"Building mutual trust and respect among human team members requires social standing, relationship, and accountability the agent lacks; it can at most send drafted encouragement or coordination messages, not lead or cohere a team.",high,
8,61,1,2.4,"The model only converts text that someone else has authored and directed; it does not initiate contact, decide message content, or bear representational responsibility, so it cannot be trusted unsupervised with outward-facing communications where mistranslated register or nuance would misrepresent the organization.",medium,
7,73,0,2.2,"A tool-less language model can draft or fill routine standard-form text from supplied data, but it cannot maintain persistent files or systems and lacks the arithmetic and verified-record accuracy needed for consequential paperwork like tax forms at level 4.",medium,
10,60,2,4.4,"It can autonomously gather data from tools and produce accurate written status reports, summaries, and emails to colleagues, but it lacks the organizational standing, accountability, and multimodal/interpersonal judgment to author authoritative company-wide communications (e.g., a policy presentation) without human review.",medium,
11,70,0,1.0,"The system derives mathematical and scientific results and has no subordinates, no authority, and no mechanism for setting standards or monitoring people's performance, so it does not perform this activity even at level 1.",high,
3,60,2,1.3,"The model only emits object labels or tags, which at best amounts to a machine-readable note; it cannot compose, address, or tailor a report of substantive content to a person.",high,
6,63,2,1.5,"Answering questions about a supplied passage can marginally 'help a coworker complete an assignment' in a purely informational sense, but the system provides no personal assistance, emotional support, or physical/medical care, so nothing at or above the level-4 anchor is within reach.",high,
4,64,1,1.3,"The system only answers questions about image content; it can at most generate a short persuasive description of a pictured product, and has no capacity to engage a counterpart, read reactions, or carry a pitch through to a changed decision.",high,
11,59,1,5.3,"It fluently and usually accurately translates technical derivations and results into audience-appropriate explanations, but on genuinely novel or research-frontier material it can confidently misstate what a result means or overreach on implications, so unsupervised responsibility for authoritative interpretation (the level-6 anchor) isn't warranted.",medium,
5,73,0,1.0,"An image synthesiser produces pictures, not records: it cannot maintain information files, read or accurately transcribe form data, or process paperwork, and any rendered 'form' is fabricated pixels rather than verifiable entries, so it does not perform even level-2 routine paperwork.",high,
4,74,2,1.0,"Answering questions about image content contributes nothing to recruiting, interviewing, selecting, or hiring people; at most it could read a scanned document, which is not performing the staffing activity.",high,
3,66,1,1.0,"A vision model that labels objects in images performs no interpersonal service, hospitality, or performance function; it cannot receive, serve, or respond to people even at the toll-booth level.",high,
11,75,1,1.0,"The system derives answers to formal problems and has no persistent link to actual inventories, budgets, or spending — it neither tracks nor controls any real resource, so it does not perform the activity even at the level-2 linen-tracking anchor.",high,
8,64,0,1.5,"A translation model only re-renders persuasive content someone else authored; it has no goal of changing anyone's mind, no model of the specific audience or their objections, and no ability to adapt a pitch or close, so it cannot substitute for even routine sales-pitch delivery.",high,
4,59,2,3.0,"It reliably reads and explains what an image or chart shows (gauge readings, simple diagrams, basic trends), but domain-expert interpretation of consequence — applying regulatory, clinical, or technical frameworks to what it sees — is hallucination-prone and cannot be left unsupervised.",medium,
2,68,0,1.0,"A game-playing agent coordinates its own policies with teammates mechanically but does not encourage, motivate, or build trust and respect among human team members, so it performs nothing of this activity even at the level-1 anchor.",high,
8,74,0,1.0,"A translation model renders text between languages and performs no recruiting, interviewing, selecting, hiring, or promotion decisions at all; at most it translates documents used by others who staff the unit.",high,
13,75,1,2.0,"A dialogue system can note and recall quantities or costs mentioned in conversation, but it has no verified access to actual inventory or accounts and no authority or accountability for committing spend, so decisions like a chef's ordering (level 4) or budget control (level 6) cannot be left to it unsupervised.",medium,
3,66,2,1.0,"The model only assigns labels to image content and has no channel for interacting with, serving, or performing for people, so it does not perform even the toll-booth-level public-facing activity.",high,
12,65,1,1.0,"The system works alone on issue-to-patch code tasks with no human counterpart, so it never handles complaints, disputes, or negotiations at all.",high,
7,73,1,2.3,"Without tools or system access it cannot maintain actual files or submit paperwork; it can only draft/fill text-form content, and accuracy-critical, rule-current work like tax forms (level 4) is unreliable and consequential enough to require review.",medium,
13,61,2,4.2,"It handles routine external exchanges and standard descriptions of services, but hallucination and commitment risk (binding statements, complaints, media/regulator-facing communication) mean anything with reputational or legal consequence still needs human sign-off, so level 6-type representation of the organization is not attained.",medium,
1,70,2,1.0,"A board-game search agent has no subordinates, no performance-standard setting, and no channel for guiding or motivating people; it does nothing for this activity even at level 1.",high,
7,69,1,3.5,"It can draft lesson content, explanations, and syllabi and tutor responsively in text, but cannot assess and diagnose a specific learner's or group's needs over time, verify factual accuracy without tools, or be trusted to deliver and grade a full course for students unsupervised.",medium,
10,70,0,2.2,"It can decompose work, delegate to sub-agents/tools and monitor their output against a spec, but it has no authority, accountability or interpersonal read on human subordinates, so it cannot set and enforce performance standards or motivate people even at a small-team supervisory level.",medium,
4,59,1,3.0,"It reliably reads and explains what is depicted in an image (gauges, charts, signs, simple diagrams) but its interpretations are confined to visible content, are prone to confident misreadings of fine detail, and it cannot be trusted unsupervised with specialist domain interpretation like the level-4 tax-law anchor or consequential medical/technical readings.",medium,
1,59,0,1.3,"The agent outputs moves and numeric position evaluations rather than explanations; translating a board state into a score is at most a level-1-style readout, and it cannot articulate what the information means or how it can be used for an audience.",high,
5,63,0,1.0,"An image generator produces pictures and provides no personal assistance, physical care, or emotional support to a person; it cannot even reliably perform the level-2 anchor of helping a coworker complete an assignment except incidentally as a tool.",high,
4,64,2,1.2,"The system only answers questions about image content; it has no persuasive goal, no model of the other party's interests, and no ability to conduct a negotiation or pitch, so it cannot even reliably talk a coworker into helping.",high,
1,74,2,1.0,"A board-game search agent has no capacity to recruit, interview, or select people; it operates only over fixed-rule game states and does nothing for this activity even at level 1.",high,
2,75,0,2.0,"The agent allocates only in-game virtual resources (minerals, ammo, unit counts) within a closed simulated economy, comparable to simple inventory tracking, and has no representation of real money, procurement, vendors, or accountability for actual organizational spending.",medium,
8,69,2,1.2,"A translation model only converts text between languages; it does not assess learners' educational needs, design curricula, or instruct anyone, so it performs essentially none of this activity beyond passively rendering someone else's training material.",high,
6,74,2,1.5,"The system only answers questions about supplied text, so at most it extracts stated qualifications from a resume or job posting; it cannot recruit, interview, evaluate candidates, or bear responsibility for legally consequential hiring and promotion decisions.",high,
5,72,2,1.5,"The model only synthesises pictures from prompts; it cannot assess an organization's technical or process context, justify a recommendation, or be accountable for advice, so it contributes at most visual concept options that a human must interpret and present.",high,
6,75,2,1.2,"The system only answers questions about a supplied passage; it has no ability to track actual inventories, authorize or oversee spending, or take any resource-controlling action, so even the level-2 housekeeper's linen count is beyond it except as passive extraction of numbers already written in a text.",high,
3,65,2,1.0,"A vision model that outputs object labels performs no interpersonal communication, complaint handling, or negotiation at all, so it does not perform this activity even at the level 2 apology anchor.",high,
6,65,2,1.0,"The system only answers questions about a supplied passage; it has no counterparty interaction, stake-holding, or authority to concede or commit, so it performs no part of handling complaints or negotiating even at the level-2 apology anchor.",high,
2,67,0,1.5,"The agent coordinates its own units or in-game teammates through implicit, learned policies within a closed simulated environment, but cannot communicate assignments, direct people, or take responsibility for organizing real human groups even at the level-2 'exchange information at shift change' anchor.",high,
1,72,2,2.0,"It can output an authoritative recommended move/evaluation within a closed rule system, but it cannot elicit a client's goals, weigh context or tradeoffs, or advise on any technical, systems, or process question outside the game board.",high,
9,69,2,1.0,"A transcription pipeline only converts speech to text; it does not assess learning needs, design instruction, or teach anyone, so it performs none of this activity even at the level-2 anchor.",high,
9,59,1,1.5,"The pipeline converts speech to text verbatim — a modality transcoding that at best mimics the simplest 'make information accessible' task — but it performs no explanation of what information means or how it can be used, so it cannot reach even level-1-plus interpretive tasks reliably.",high,
4,66,1,1.5,"It answers isolated image questions as a backend perception component and can sustain only simple, single-turn service exchanges (e.g., describing a photo for a user), with no capacity for the sustained rapport, needs-elicitation, upselling, or complaint handling implied by level 4, let alone performance.",medium,
6,68,2,1.0,"A passage question-answering system has no interpersonal presence, ongoing relationship with team members, or ability to motivate people, so it cannot even perform the level 1 anchor of encouraging two coworkers.",high,
6,60,0,2.3,"It only emits short answers about a passage it is handed; it cannot participate in workplace exchanges, judge what is salient enough to report, or be accountable for a substantive report like level 4's sales-meeting summary.",medium,
9,69,1,1.0,"A transcription pipeline only converts speech to text; it does not assess learning needs, design instruction, or teach anyone, so it performs none of the activity even at the level-2 anchor of giving coworkers brief procedural instructions.",high,
8,59,2,3.4,"It reliably conveys meaning across languages for general and moderately technical text, but it only re-expresses content rulerule it cannot supply the domain reasoning the level-4+ anchors require (e.g., judging how foreign tax rules apply to a specific export), and its occasional silent mistranslations in legal/medical material still demand human verification.",medium,
8,62,0,1.0,"A translation model produces text and has no persistent identity, stake, or ongoing interaction with colleagues, so it can at most render a greeting and cannot build or sustain working relationships over time.",high,
5,62,0,1.0,"An image synthesis model has no sustained interlocutor, social memory, or relational stake; it cannot even perform the level-1 act of exchanging greetings with a coworker, let alone build cooperative relationships over time.",high,
8,66,0,1.5,"A translation model only converts text between languages; it does not receive, serve, or perform for people, so beyond enabling minimal scripted informational exchange it performs none of the interpersonal service or presence this activity requires.",high,
5,70,0,1.0,"An image synthesis model has no subordinates, no channel for setting or monitoring performance standards, and no capacity to direct or motivate people, so it does not perform this activity even at level 1.",high,
7,65,1,2.5,"It can compose apologies, complaint responses, and suggested compromise language fluently, but as a text generator without standing, authority, accountability, or the ability to hold a live multi-party negotiation to a binding outcome, it cannot be substituted for a person actually settling a dispute between real parties.",medium,
5,60,2,2.0,"It can synthesise a visual that conveys simple, generic information (an illustration or simple poster standing in for a brief note), but it has no access to organizational facts, no addressee awareness, and unreliable text rendering, so it cannot report actual results or convey internal policy content to colleagues.",medium,
5,74,1,1.0,"An image synthesis model performs no part of recruiting, interviewing, selecting, or hiring people; it produces pictures and cannot evaluate or engage candidates at all.",high,
11,69,0,2.5,"It can produce clear worked derivations and explanations that function as ad hoc instruction, but it does not diagnose learners' educational needs, build curricula, or conduct sustained courses, so it stops well short of the level-4 teaching anchor.",medium,
10,67,1,3.0,"It can reliably dispatch subtasks to sub-agents/tools, relay status and handoff information, and keep a workflow sequenced, but it has no authority over or accountability to human workers and cannot handle the on-the-fly reassignment, persuasion, and judgment needed to marshal a real crew (level 4).",medium,
6,68,0,1.0,"The system only extracts and combines evidence from a supplied passage; it has no ongoing relationship with team members and performs no interpersonal encouragement or trust-building, so it does not even reach the level-1 anchor of persuading two coworkers to stick with a tough assignment.",high,
8,69,1,1.5,"A translation model only re-renders instructional content authored by someone else; it performs no needs assessment, no curriculum design, and no interactive instruction, so even the level-2 anchor of independently telling coworkers about a procedural change is only partially met (it can produce the wording in a target language but not originate or deliver the instruction).",medium,
9,75,0,1.0,"A speech-to-text pipeline only converts audio to text; it does not track inventory, authorize spending, or make any resource allocation decision, so it performs none of this activity even at the level-2 anchor.",high,
3,69,2,1.0,"A trained vision model only assigns labels to image content; it does not assess learners' educational needs, design instruction, or teach anyone, so it performs none of this activity even at the level-2 anchor.",high,
4,73,0,2.0,"It can read and answer questions about a scanned standard form (supporting routine data extraction), but it holds no records, takes no actions, and cannot carry a document through a multi-step process, and field-level transcription errors on numbers/handwriting still need human checking.",medium,
6,64,2,1.0,"The system only extracts and combines evidence from a supplied passage to answer questions; it has no persuasive goal, no audience model, and no mechanism to change anyone's mind or actions, so it does not perform the activity even at the level-1 anchor.",high,
10,69,0,3.0,"It can generate and deliver procedural instructions, walkthroughs, and onboarding documentation for digital tasks, but it cannot diagnose a learner's evolving needs, adapt over a sustained course, or be held accountable for instructional outcomes as a level-4 teaching role requires.",medium,
10,74,2,2.6,"It can autonomously source candidates, parse and rank resumes, run ATS workflows, draft outreach and schedule interviews, but actually interviewing and making hiring/promotion recommendations (level 4) carries discrimination liability and accountability requirements that force human sign-off.",medium,
13,60,0,4.0,"It can fluently relay and summarize information given to it (e.g., reporting meeting results in speech or writing), but cannot be trusted unsupervised for higher-level internal communication that requires organizational standing, verified firsthand knowledge, and multi-modal production such as an authoritative presentation of company policy.",medium,
4,70,1,1.0,"Answering questions about image content involves no interaction with subordinates, no setting of performance standards, and no monitoring or motivating of people, so the activity is not performed even at the backup-supervisor level.",high,
12,69,0,1.5,"The system only reads issues and emits patches (with at most incidental commit/PR explanations); it does not assess anyone's educational needs, design instruction, or teach learners, so it barely reaches the level-2 'brief instructions to coworkers' anchor.",medium,
10,59,1,4.2,"It can retrieve sources and produce fluent, mostly accurate explanations, but high-stakes interpretations (e.g., applying foreign tax rules to a specific export, or authoritatively framing complex technical findings) still carry hallucination and misapplication risk that requires expert sign-off before the interpretation is acted on.",medium,
3,61,2,1.0,"An object-labelling vision model produces category labels, not communication with customers, public or government; it performs no external representation of the organization at all.",high,
2,73,1,1.0,"A game-playing agent produces in-game actions only; it does not handle forms, files, or any administrative paperwork, so it performs nothing on this activity even at level 1.",high,
6,73,1,2.0,"It can extract and report the field-level facts needed for routine standard-form paperwork from a supplied document, but it takes no action on files or systems and cannot handle multi-document, rule-applying, consequential filings like tax forms.",medium,
1,60,2,1.2,"A game engine only emits moves and numeric evaluations to an interface, never composing or directing information to human colleagues, so it barely reaches the 'brief note' anchor and cannot report, explain, or present anything.",high,
4,63,1,2.2,"It can answer image questions that help a person complete a task (e.g., reading a label or sign for a blind user), but it provides no physical care, no sustained multi-step personal assistance, and no reliable emotional support, so anything beyond incidental informational help is out of reach.",medium,
4,63,2,2.2,"It can supply useful visual information on request (e.g., describing a scene or reading a label for a blind user), roughly the 'help a coworker complete an assignment' band, but it provides no physical care, no emotional support, and cannot manage the multi-step, real-world problem-solving of level 4 or the consequential clinical judgment of level 6 — and its residual hallucination rate rules out unsupervised use where a wrong answer would harm someone.",high,
12,74,2,1.0,"The system only reads issues and writes code patches; it performs no recruiting, interviewing, selection, or hiring activity at all.",high,
12,66,2,1.0,"The system reads issues and patches code with no interaction with customers, clients, guests, or any public audience, so it performs nothing of this activity even at level 1.",high,
13,70,2,2.1,"It can relay instructions, coach, and answer worker questions fluently, but it cannot hold accountability for real performance monitoring, appraisal, discipline, or personnel decisions, which even backup supervision above this level requires.",medium,
8,71,2,1.2,"A translation model only converts text between languages; it does not assess anyone's developmental needs or deliver instruction, at most passively rendering training material someone else authored.",high,
8,75,2,1.0,"A translation model only converts text between languages; it does not track inventories, authorize spending, or oversee any budget, so it performs nothing of this activity even at level 1.",high,
3,70,1,1.0,"An object-labelling vision model has no capacity to set performance standards, direct or motivate people; it performs none of this activity even at level 1.",high,
9,64,2,1.0,"A transcription pipeline only converts speech to text and exerts no persuasive intent or influence on anyone, so it does not perform the activity even at level 1.",high,
6,59,0,3.5,"It can reliably locate and paraphrase what a supplied text says, but interpreting how information applies to a specific consequential situation (e.g., foreign tax law to an actual export case) requires domain judgment and outside knowledge it cannot be trusted with unsupervised, and it produces answers rather than audience-tailored explanatory translation.",medium,
6,61,1,2.5,"It can extract and relay answers from a supplied document (e.g., FAQ or policy lookup for an inquirer), but it has no standing to represent the organization, cannot handle questions outside the given passage, and cannot be trusted unsupervised with outward-facing statements like presentations or press releases.",medium,
2,64,0,1.0,"A game-playing agent acts on an environment through motor-style control policies and has no communicative channel or model of another party's beliefs to persuade, so it does not perform selling or influencing even at the level of convincing a coworker to help.",high,
6,60,1,3.5,"It can extract and relay information from a supplied document in clear written form (notes, answers, brief summaries), but it cannot initiate communication, lacks organizational context and accountability for judging what a supervisor needs to know, and has no telephone/in-person or presentation channel required at level 4 and above.",medium,
