ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
4,64,0,0.1,"Persuasion depends on interactive social judgement, rapport and adaptive argumentation rather than image interpretation; VQA only offers marginal indirect help (e.g., describing product visuals or reading a customer's visible reactions from a still image).",high,,70,196,1494,0
3,61,1,0.05,"Image recognition labels visual content and has essentially no bearing on composing messages, representing an organization, or managing external relationships, which are linguistic and social tasks; at most it could tag images used in outward-facing materials.",high,,102,95,1486,0
13,60,0,0.75,"The ability's core is transmitting information through spoken and written dialogue — exactly what a deployed conversational system does (drafting and answering email, handling phone exchanges, tracking context and intent), though it lacks the in-person presence and embedded organizational/relational judgement that shape much workplace communication.",medium,,90,234,1496,0
5,71,0,0.1,"Coaching depends on diagnosing individual developmental needs and sustained interpersonal feedback, none of which an image synthesiser performs; it only offers marginal help by producing visual aids or demonstrations for training materials.",high,,83,161,1494,0
10,61,2,0.55,"Agents can autonomously draft, send and track external emails, operate CRM and ticketing systems, and execute multi-step customer or vendor follow-up workflows, covering the written/e-mail channel well; but in-person and telephone representation, relationship building, and the reputational judgement of speaking for the organization sit largely outside its scope and are where it fails badly.",medium,,102,278,1533,0
2,73,1,0.05,"A game-playing agent's core competencies are fast perception and reactive control in a dynamic environment; administrative work involves document handling, filing, and record processing with no real-time perceptual-motor demand, so there is essentially no transfer.",high,,71,134,1483,0
10,60,0,0.6,"Agentic systems can autonomously draft, send, and route email, chat messages, status reports and documentation through APIs and software, covering the written and digital channels that dominate this ability; they fall short on telephone and in-person exchange and on the relational/organizational judgement about what to tell whom.",medium,,90,303,1562,0
4,74,2,0.05,"Staffing depends on evaluating candidate credentials, interpersonal judgement, and negotiation; answering questions about image content touches none of these core sub-tasks, offering at most incidental help (e.g., reading a scanned document or video-interview frame).",high,,71,197,1479,0
3,69,2,0.1,"Image recognition labels visual content and does not address needs assessment, curriculum design, or instruction; at most it offers indirect support such as generating visual materials or automated feedback on image-based exercises.",high,,76,87,1462,0
11,74,0,0.05,"Staffing depends on social judgment, interpersonal assessment, and organizational context; a formal derivation engine touches it only marginally (e.g., quantitative scoring of candidate data), and none of its core interviewing/selection tasks are derivation problems.",high,,71,109,1597,0
1,63,2,0.0,"A board-game agent searching discrete perfect-information state spaces offers nothing for physical care, emotional support, or interpersonal judgement, which require embodied presence and social attunement.",high,,82,83,1510,0
4,75,0,0.1,"Resource monitoring and budget oversight are numeric/financial and organizational tasks; VQA's image-grounded answering only marginally helps (e.g., reading receipts or gauges in photos, visual inventory checks) and supplies none of the accounting judgement or spending authority.",medium,,66,116,1494,0
9,65,2,0.15,"Speech recognition only transcribes what is said; it can support conflict handling indirectly by producing records of disputes or call transcripts, but the core negotiation tasks require social judgement, persuasion and real-time interpersonal strategy that the transcription pipeline does not perform.",high,,87,113,1439,0
13,74,2,0.4,"Conversational AI can conduct recruiting outreach, screening interviews, candidate Q&A and structured interview dialogue, which covers a real slice of staffing, but selection, hiring and promotion decisions rest on evaluative judgement, organizational context and accountability that dialogue alone does not deliver.",medium,,71,264,1477,0
10,66,1,0.3,"Agentic systems can autonomously complete the transactional back-end of customer service (looking up accounts, issuing refunds, making bookings, resolving requests end-to-end in digital channels), but the ability centers on in-person presence, hospitality and real-time social rapport with the public, which the digital-only scaffolding cannot supply.",medium,,86,305,1550,0
10,74,0,0.4,"Agentic systems can execute much of the digital staffing pipeline autonomously — drafting postings, sourcing and screening candidates in ATS/LinkedIn tools, ranking resumes, coordinating outreach and interview scheduling, generating offer paperwork — but the defining sub-tasks of live interviewing, assessing interpersonal fit, and making accountable hire/promote decisions rest on social judgement and organizational context it cannot own.",medium,,71,350,1562,0
1,64,2,0.05,"Persuasion requires modeling another mind's beliefs and motives, natural-language rapport, and social judgement in open-ended settings; a perfect-information board-game agent produces only moves in a closed rule system and offers at best a distant analogy to strategic bargaining.",high,,70,197,1510,0
4,72,2,0.25,"Consultation and advice rests on domain expertise, stakeholder judgement, and persuasive dialogue; VQA only helps in the narrow slice where advice depends on interpreting supplied images (diagrams, site photos, charts) and can answer factual questions about them, without carrying the relational or strategic reasoning.",medium,,77,233,1479,0
8,65,1,0.2,"A text translation model only removes a language barrier in cross-lingual disputes; the core negotiation tasks—reading emotion, building trust, crafting concessions, and judging when to press or yield—are social-judgement work the model does not perform.",medium,,87,158,1445,0
7,73,2,0.5,"A tool-less language model can draft, summarize, reformat and organize the textual content of correspondence, forms and records, covering several core paperwork sub-tasks, but it cannot actually maintain files, enter data into systems, or handle physical documents and routing.",medium,,71,232,1483,0
13,65,0,0.6,"Complaint handling and negotiation are conducted almost entirely through dialogue, so a system that tracks turns, infers intent and emotional state, and formulates de-escalating or bargaining responses covers many core sub-tasks (grievance intake, clarification, offer framing); but it falls short on the trust, authority to concede, stake-bearing judgement and read of nonverbal cues that hard disputes require.",medium,,87,355,1496,0
2,64,2,0.05,"Game-playing agents optimize actions in a simulated environment with no natural-language persuasion, social modeling of human motives, or communicative interaction, so they contribute almost nothing to convincing people to change minds or buy; any transfer (e.g., competitive strategic reasoning) is incidental.",high,,70,167,1465,0
2,63,1,0.03,"A game-playing agent's competencies—fast perception, reactive control, and objective optimization in a simulated environment—provide no capability for physical caregiving, medical attention, or emotionally attuned interpersonal support, which require embodied presence and social judgement.",high,,82,144,1483,0
12,69,2,0.15,"The application's core loop is autonomous issue-to-patch resolution in a codebase, which does not involve assessing learners' needs, designing curricula, or instructing; any teaching value is incidental (e.g., patches serving as worked examples for developers).",medium,,76,173,1497,0
2,63,0,0.0,"A game-playing agent operates on pixels and control inputs in a simulated environment; it provides no personal, medical, or emotional care to humans, which requires embodied presence and social-emotional judgement.",high,,82,88,1488,0
7,73,1,0.5,"Much administrative work is text-in/text-out — drafting and processing forms, correspondence, summaries, categorizing and labeling records — which a language model handles well; but the actual filing, database entry, and system-of-record upkeep require tool use and interface actions the model alone cannot perform.",medium,,71,282,1515,0
10,63,1,0.12,"Personal assistance and care are physically embodied and interpersonally grounded; a digital agent can only handle peripheral logistics (scheduling appointments, ordering supplies, coordinating records) and cannot deliver hands-on medical attention or presence-based emotional support.",high,,82,171,1550,0
11,64,0,0.1,"Persuasion rests on social reading, rapport and emotional appeal rather than derivation of formal results; the application only indirectly helps by constructing rigorous quantitative arguments (e.g., ROI or technical justification) that a persuader could deploy.",high,,70,184,1597,0
12,74,2,0.07,"Staffing rests on interpersonal judgement, interviewing, and organizational/legal context; an autonomous code-patching system touches none of these core sub-tasks, offering only indirect help by building or maintaining HR/ATS tooling.",high,,71,162,1497,0
3,59,1,0.15,"Image recognition outputs object labels, not explanations tailored to an audience; it only indirectly supports interpretation by describing visual content (e.g., alt-text or flagging features in an image) that a human must then contextualize and communicate.",medium,,64,198,1486,0
5,73,2,0.15,"Image generation does not maintain files or process paperwork; at most it produces incidental visual assets (forms, diagrams, illustrations) for documents, which is peripheral to the ability's core clerical sub-tasks.",medium,,71,95,1482,0
4,66,0,0.15,"VQA can support public-facing work only indirectly, e.g. answering customer questions about a product photo or assisting a service kiosk, but the ability's core is live interpersonal presence, rapport and real-time social judgement that a static image-question model does not supply.",medium,,86,107,1494,0
9,69,1,0.15,"Transcription can support teaching peripherally (lecture captioning, accessibility, dictating materials, voice-driven interaction), but it performs none of the core sub-tasks of diagnosing learning needs, designing curricula, or actually instructing and adapting to learners.",high,,76,195,1460,0
6,72,0,0.3,"Advisory work rests on extracting and synthesizing evidence from technical documents, which the application does well, but the core of consultation—diagnosing an organization's situation, exercising judgement, and persuading stakeholders interactively—lies outside answering questions about a supplied passage.",medium,,77,194,1526,0
11,75,2,0.15,"Budget oversight is chiefly organizational monitoring, accountability and judgement about spending; a derivation-focused reasoning system only indirectly helps via quantitative analysis of cost figures, and does not track, authorize, or control actual resource flows.",medium,,66,188,1597,0
11,67,2,0.1,"Coordinating group work depends on social judgement, real-time interpersonal negotiation, and organizational presence, none of which a formal-reasoning solver provides; at most it indirectly aids scheduling/sequencing logic within a coordination plan.",high,,65,104,1597,0
13,64,0,0.65,"Persuasion is largely enacted through dialogue — pitching, handling objections, tailoring appeals to inferred intent — which is exactly what a conversational system does, and it can run outbound sales, upselling and negotiation scripts end to end; but durable influence also leans on trust, reputation, embodied presence and long-horizon relationship judgement that a deployed dialogue agent only partially supplies.",medium,,70,310,1496,0
4,63,2,0.2,"VQA can substitute for a sighted helper in narrow assistance tasks (describing scenes, reading labels/medications for visually impaired users) and could flag visible patient states, but the ability's core—hands-on personal care, medical attention, and emotional support—depends on physical presence and social judgement that a static image-question model cannot supply.",medium,,82,265,1479,0
2,66,2,0.02,"A game-playing agent operates on perceptual game state and control outputs; it provides no capability for face-to-face customer service, hospitality, or live performance for people, which depend on social judgement and physical presence.",high,,86,89,1465,0
9,63,0,0.15,"Transcription can capture what a patient or coworker says, aiding intake, documentation and hands-free communication, but the ability's core tasks are physical caregiving, emotional attunement and responsive action, none of which a speech-to-text pipeline performs.",high,,82,202,1460,0
12,60,1,0.25,"The system consumes written issue reports and emits code and patch descriptions, which incidentally conveys technical status information, but it does not handle the interactive, interpersonal exchange (phone, in-person, tailored email to specific audiences) that is the core of this ability.",medium,,90,236,1531,0
12,59,0,0.5,"The system's core loop—parsing an issue, mapping it to code, and producing patches with explanatory commit/PR text—inherently involves rendering technical information intelligible, and such models readily explain what code or logs mean; but the ability's emphasis on tailoring explanations to a specific human audience and context is only incidental to autonomous patch generation.",medium,,64,316,1547,0
1,60,2,0.03,"A board-game agent outputs moves in a closed rule system and has no capacity to convey information to people by phone, writing, email, or in person; interpersonal communication tasks fall entirely outside its input/output space.",high,,90,128,1510,0
3,65,1,0.02,"Conflict resolution and negotiation are social, interactive tasks requiring dialogue, interpersonal judgement and persuasion; labelling objects in still images contributes essentially nothing to these core sub-tasks beyond incidental cues like reading facial expressions in a photo.",high,,87,117,1486,0
9,67,2,0.2,"Transcription can capture meetings and spoken instructions, producing records that feed action items and shared understanding, but the core coordination work of allocating tasks, motivating and mediating among people is social judgement the acoustic/language pipeline does not perform.",medium,,65,171,1439,0
7,61,0,0.6,"Language modeling can draft, edit and personalize the written and email components of external communication (press statements, customer replies, public-facing copy) at high fluency, but it cannot handle in-person or telephone exchange, real-time relational judgement, or bear representational accountability for the organization.",medium,,102,113,1488,0
4,61,0,0.2,"VQA can handle narrow slices of external interaction where a customer submits an image and asks about it (product identification, damage or defect queries), but the ability's core is relational, multi-channel representation of the organization involving social judgement, negotiation and non-visual context that the model does not address.",medium,,102,221,1494,0
9,73,0,0.3,"Speech-to-text automates dictation, meeting transcription and voice data entry, which speeds up part of document creation and record-keeping, but the core administrative tasks of filing, routing, verifying and processing paperwork depend on workflow and judgement the transcription pipeline does not perform.",medium,,71,221,1460,0
10,65,0,0.3,"Agentic systems can execute codifiable pieces of dispute handling—triaging complaints, issuing refunds, drafting counter-offers, running rule-based bidding or procurement negotiations through APIs—but the core of the ability rests on live social judgement, trust-building, reading counterparties and improvising concessions in relationships, where the agent has no standing and fails opaquely.",medium,,87,369,1562,0
4,68,2,0.05,"Team building rests on interpersonal trust, sustained social presence and situational judgement; a model answering questions about static images touches none of these core sub-tasks, offering at most incidental value (e.g., commenting on group photos or whiteboard diagrams).",high,,65,107,1479,0
4,62,0,0.05,"VQA answers questions about image content; sustained cooperative relationship-building depends on social judgement, reciprocity and ongoing interaction that a static image-question model does not perform, offering at most incidental cues (e.g., reading facial expressions in a photo).",high,,78,109,1494,0
12,74,0,0.05,"Staffing depends on interpersonal judgement, interviewing, negotiation and organizational context; an agent that reads issues and patches code touches none of these core sub-tasks, offering at most incidental help by building HR tooling.",high,,71,206,1547,0
12,69,1,0.2,"The application's core loop—reading an issue, locating code, and patching it autonomously—produces worked examples and explanations that can serve as instructional material for programming, but it does not assess learners' educational needs, design curricula, or handle the interpersonal, adaptive delivery that instruction requires.",medium,,76,248,1531,0
13,62,0,0.5,"Conversation is the primary medium through which working relationships are built and sustained, so the application directly supports rapport-building, checking in, tracking prior exchanges, and inferring another party's state of mind; but the ability rests on genuine mutual obligation, long-horizon trust, reciprocity and shared stakes that a dialogue system can facilitate or rehearse rather than actually hold on a person's behalf.",medium,,78,313,1496,0
10,74,2,0.45,"Agentic systems can autonomously run much of the pipeline plumbing — sourcing and outreach, resume parsing and ranking in an ATS, scheduling, drafting postings and offer paperwork, and follow-up — but the decisive sub-tasks (live interviewing, reading candidates, fit and promotion judgement, and legally accountable selection decisions) require social presence and authority it cannot hold.",medium,,71,307,1533,0
6,66,0,0.15,"Public-facing service work hinges on real-time interpersonal presence, spoken interaction, and physical serving; a text-passage QA system only indirectly helps, e.g. by answering customer questions from supplied documents or policy texts.",medium,,86,100,1526,0
1,73,1,0.02,"A game-playing agent with search over board states produces moves in a closed rule system; it offers no capability for handling documents, maintaining files, or processing real-world paperwork, which depend on organizational context and unstructured records.",high,,71,129,1529,0
7,75,0,0.2,"Without tools or data access, the model can only advise on budgeting practice, draft budget narratives, or reason about figures given in the prompt; actual resource monitoring requires live financial systems, arithmetic reliability, and organizational authority to approve or curtail spending, none of which the model supplies.",medium,,66,212,1488,0
3,74,1,0.05,"Staffing is a social-judgement and language-heavy process (interviewing, evaluating candidates, negotiating offers); still-image object labelling touches none of its core sub-tasks beyond trivial uses like ID photo matching.",high,,71,99,1486,0
12,71,2,0.15,"An autonomous patch-writing agent produces code and explanations that a learner could study or compare against, giving incidental mentoring value, but it does not assess a person's developmental needs, tailor instruction, or sustain the relational feedback loop that coaching requires.",medium,,83,179,1497,0
11,62,1,0.05,"Formal multi-step derivation offers essentially nothing for building trust, rapport, or sustained cooperative working relationships; at most it provides shared technical competence that indirectly aids collaboration.",high,,78,88,1614,0
7,65,0,0.35,"A text-only model can draft complaint responses, suggest de-escalation language, generate negotiation arguments and coach on strategy, but actual conflict resolution depends on live social judgement, reading tone and presence, and authority to commit — which a tool-less LM cannot supply.",medium,,87,114,1488,0
13,71,1,0.55,"Coaching is largely delivered through sustained dialogue — Socratic questioning, explanation, feedback, goal-setting and encouragement — which a conversational system can do well, but diagnosing developmental needs depends on observing actual performance, longitudinal relationship context and social judgement that a dialogue-only system lacks.",medium,,83,286,1503,0
5,68,2,0.05,"Team building rests on interpersonal trust, social judgement and sustained presence; an image generator offers at most incidental aid (e.g., visuals for team materials or workshops) and cannot perform any core sub-task.",high,,65,93,1482,0
13,60,2,0.72,"Conversational AI directly performs the core medium of this ability — composing and delivering information via written, email, and spoken dialogue while tracking context and inferring intent — though in-person relational and organizational-status judgement remains outside it.",medium,,90,98,1477,0
8,73,1,0.3,"Translation only touches administrative work where files, forms or correspondence cross languages; it automates the text-rendering step of document handling but not the filing, routing, record-keeping or procedural compliance that constitute most day-to-day paperwork.",medium,,71,250,1445,0
10,67,2,0.4,"Agentic systems can automate the codifiable scaffolding of coordination—decomposing and sequencing tasks, assigning and tracking work in project tools, scheduling, chasing status, and orchestrating sub-agents—but the core of the ability, securing cooperation and commitment from human group members through authority, motivation and social judgement, lies outside a digital-only agent's reach.",medium,,65,329,1533,0
8,70,0,0.05,"Translation only converts text between languages; it does not set performance standards, monitor subordinates, or supply interpersonal motivation, offering at most incidental help in communicating directives across a multilingual team.",high,,80,89,1431,0
7,65,2,0.45,"A language model can draft grievance responses, suggest de-escalation phrasing, and coach on negotiating positions, which covers the written/scripted portion of complaint handling, but the core work—live interpersonal reading, trust-building, authority to concede, and real-time social judgement—lies outside a text-only model's reach.",medium,,87,272,1483,0
4,70,2,0.05,"Guiding and motivating subordinates rests on interpersonal judgement, authority relations, and performance feedback over time, none of which an image-question answering model addresses; at most it could describe visual evidence of work output in rare monitoring contexts.",high,,80,151,1479,0
12,62,1,0.05,"An autonomous code-patching system operates on issues and codebases, not on people; it neither builds nor sustains cooperative working relationships, offering at most incidental benefit by reducing friction in team code delivery.",high,,78,91,1531,0
5,66,0,0.05,"Image generation produces static visuals and cannot conduct live interpersonal service, hospitality, or real-time performance in front of people; at most it supplies visual materials used incidentally in customer-facing settings.",high,,86,90,1494,0
10,66,2,0.2,"The ability centers on in-person or live interpersonal service — greeting guests, serving customers, performing — which requires physical presence and real-time social judgement that a digital agent cannot supply; agents only indirectly help by executing the transactional back-end steps (bookings, order processing, account lookups) behind such encounters.",medium,,86,273,1533,0
9,66,0,0.25,"Transcription can front-end public-facing voice interactions (call handling, kiosks, order-taking), but the ability's core—physical service, hospitality, rapport and social judgement with customers or guests—is untouched by an acoustic-to-text pipeline, which produces text rather than any responsive or performative act.",medium,,86,231,1460,0
13,59,0,0.82,"Explaining what information means and how it can be used is largely a language-in, language-out task that a dialogue system performs directly, adapting explanations to the interlocutor's inferred intent and level; it weakens only where interpretation depends on unshared organizational or physical context and accountability for the interpretation.",high,,64,259,1496,0
10,59,1,0.72,"Agentic systems can gather, analyze and synthesize information across tools and then produce explanations, summaries and translations of what data means and how to use it, which covers most core sub-tasks; the audience-specific judgement and interactive back-and-forth of explaining to particular people is weaker, and interpretation is a byproduct rather than the focus of the agentic scaffolding.",medium,,64,283,1550,0
5,70,2,0.05,"Image synthesis produces visual artifacts and does not perform the interpersonal supervision, standard-setting, or performance monitoring that this ability requires; at most it could illustrate training or motivational materials.",high,,80,90,1482,0
8,74,2,0.15,"Translation only aids the linguistic surface of staffing (e.g., rendering job postings or candidate materials across languages); it does not perform recruiting, interviewing judgement, candidate evaluation, or hiring/promotion decisions, which depend on social judgement and organizational context.",medium,,71,116,1439,0
4,69,1,0.3,"VQA can answer learner questions about diagrams, worked problems or demonstration images, giving indirect support to explanatory tutoring, but it does not assess educational needs, design curricula, or manage the interpersonal and adaptive side of instruction.",medium,,76,210,1487,0
8,60,2,0.4,"A translation model directly enables the written/verbal message-conveying core of this activity across language barriers and can help phrase register-appropriate text, but most workplace communication is same-language and depends on social judgement, timing, relationship context and in-person presence that the model does not supply.",medium,,90,269,1439,0
11,67,1,0.08,"Coordinating others is a social-organizational ability requiring interpersonal judgement, real-time negotiation and group management; a formal derivation engine touches it only obliquely (e.g., optimizing a schedule or resource allocation once someone has formalized it), not through any of the ability's core interpersonal sub-tasks.",high,,65,209,1614,0
4,70,0,0.05,"Answering questions about images provides essentially nothing for setting performance standards, coaching, or motivating people, which depend on interpersonal judgement and sustained social context rather than visual perception; at most it could describe visual work output for feedback.",high,,80,135,1494,0
6,73,1,0.5,"Reading comprehension directly automates the document-understanding core of paperwork processing—extracting fields, answering queries about forms and records, and summarizing filed information—but it does not perform the routing, data entry into systems, filing/retrieval workflows, or physical handling that make up much of day-to-day administration.",medium,,71,272,1544,0
12,75,2,0.15,Resource and budget oversight is an organizational-accountability task requiring authority over spending decisions and contextual judgement; a codebase-patching agent touches it only indirectly by building or maintaining tracking software.,high,,66,152,1497,0
2,59,2,0.05,"Game-playing agents output actions in an environment, not explanations; they produce no communicative translation of information for a human audience, and their internal policies are largely opaque rather than interpretable.",high,,64,119,1465,0
11,72,0,0.35,"The application can generate the technical substance—derivations, quantitative analysis, error-checking of proposed approaches—that expert advice rests on, but consultation itself hinges on organizational context, stakeholder judgement, and persuasive interpersonal delivery that formal reasoning does not touch.",medium,,77,261,1597,0
7,67,1,0.3,"A text-only model can draft task assignments, meeting agendas, status summaries and coordination messages, but the core of getting a group to actually work together depends on real-time social judgement, authority, relationship context and follow-through that a tool-less language model cannot exercise.",medium,,65,249,1515,0
5,73,0,0.05,"Administrative work centres on filing, record-keeping and processing text/document workflows; a text-to-image generative model produces novel pictures and offers essentially no capability for maintaining information files or handling paperwork (it does not even read or extract document content).",high,,71,151,1494,0
5,66,2,0.1,"Serving customers, receiving guests and live performance depend on real-time interpersonal presence, social judgement and physical service, none of which a text-to-image model performs; at most it produces visual materials that support a customer-facing setting.",high,,86,155,1482,0
12,59,1,0.4,"The system's core loop is autonomous issue-to-patch resolution, so explaining meaning to a human audience is a byproduct (commit messages, patch rationale, code explanation) rather than a target output; it can translate technical artifacts into intelligible summaries within a codebase but does not address the broader audience-tailored interpretation of information the ability covers.",medium,,64,354,1531,0
9,62,2,0.2,"Transcription can lubricate interpersonal communication (meeting records, captions, follow-up on commitments), but the core of building trust, reading social cues, and sustaining cooperative relationships requires judgement and presence that an acoustic-to-text pipeline does not supply.",high,,78,210,1439,0
13,69,0,0.6,"Dialogue is the core delivery channel for instruction, so a conversational system can explain, question, diagnose misunderstandings, and tutor adaptively at high quality; it is weaker on assessing organizational training needs, designing accredited curricula, hands-on demonstration, and the classroom presence and motivational judgement that formal teaching requires.",medium,,76,269,1496,0
5,64,0,0.25,"Image generation can produce persuasive visual assets (ads, mockups, pitch visuals) that aid marketing, but the core of selling — reading a counterparty, tailoring arguments in real time, negotiating and closing — is interactive social judgement the model does not perform.",medium,,70,216,1494,0
9,72,0,0.1,"Transcription only captures the verbal input of consultations; it contributes nothing to the domain reasoning, tailored recommendations, or persuasive delivery that constitute advising, offering at most incidental support via meeting records.",high,,77,180,1460,0
2,62,0,0.05,"Game-playing agents optimize actions in a simulated environment and, at most, implicitly coordinate with teammates; they do not build, negotiate, or sustain trust-based working relationships with people over time, which requires social judgement and persistent interpersonal context.",high,,78,171,1488,0
2,59,0,0.05,"A game-playing agent acts on perceptual input to maximize in-game objectives; it produces no explanations, translations, or communicative output that would convey meaning of information to another person.",high,,64,116,1488,0
2,71,2,0.1,"A game-playing agent optimizes its own actions and has no mechanism for diagnosing another's developmental needs or delivering tailored instruction; at most it can serve as a scaled sparring partner or demonstration of skilled play, which is only indirect support for coaching.",high,,83,176,1465,0
1,66,1,0.0,"A board-game agent operates on discrete abstract state spaces with fixed rules and provides no capability for face-to-face service, hospitality, or interpersonal engagement with customers or guests.",high,,86,85,1529,0
5,62,1,0.05,"Image generation produces visual artifacts and has essentially no bearing on the sustained social judgement, trust-building, and reciprocal interaction that constitute interpersonal relationship maintenance; at most it supplies shared visual content that could incidentally lubricate communication.",high,,78,111,1489,0
13,70,0,0.4,"Dialogue is the primary medium through which guidance, feedback and performance expectations are delivered, so a conversational system can draft and even deliver coaching, clarify standards and prompt check-ins; but motivating subordinates rests on positional authority, accountability, ongoing relational context and observation of actual work performance that a conversational agent cannot supply.",medium,,80,321,1496,0
4,67,2,0.05,"Coordinating group work requires social influence, negotiation, and ongoing interpersonal judgement; a model that answers questions about image content contributes almost nothing beyond incidental shared visual reference in a group task.",high,,65,141,1479,0
4,74,0,0.05,"Staffing depends on evaluating candidate credentials, social judgement in interviews, and organizational fit; answering questions about image content contributes almost nothing beyond incidental uses like reading scanned documents or observing candidates on video.",high,,71,148,1494,0
9,70,2,0.15,"Transcription can capture meetings, coaching sessions and feedback for record-keeping or performance monitoring, but the core of guiding and motivating subordinates rests on social judgement, relational authority and situational leadership that an acoustic-to-text pipeline does not perform.",high,,80,200,1439,0
11,73,1,0.1,"Administrative activities center on filing, records maintenance, and paperwork processing — routine clerical throughput rather than derivation of novel formal results, so a multi-step reasoning engine offers only incidental spillover.",high,,71,93,1614,0
10,68,2,0.1,"Building mutual trust and cooperation is inherently interpersonal and presence-dependent; an autonomous digital agent can only offer peripheral support such as coordinating logistics, tracking contributions, or drafting team communications, and cannot perform the relational core.",high,,65,179,1533,0
11,75,0,0.2,"Budget oversight involves some quantitative computation (cost projections, allocation optimization) that formal reasoning can assist, but its core tasks are tracking actual expenditures, organizational accountability and contextual judgement about spending priorities rather than deriving non-retrievable results.",medium,,66,218,1597,0
6,70,1,0.2,"Reading comprehension can assist indirectly by extracting relevant information from performance documents, policies, or reports to inform standards and feedback, but the core of guiding and motivating subordinates rests on interpersonal presence, social judgement, and ongoing relational context that passage-level QA does not execute.",medium,,80,121,1544,0
6,60,1,0.35,"Extractive QA over supplied text supports the written/email slice of workplace communication (answering colleagues' questions from documents, summarizing supplied content), but the ability centers on originating and delivering information across telephone, in-person, and social-context-laden channels, which a passage-reading model does not handle.",medium,,90,277,1544,0
8,60,1,0.4,"Translation models directly help produce and understand written/spoken messages across language barriers, supporting the information-transfer core of workplace communication, but most of this ability involves same-language interpersonal exchange, timing and social judgement that a translation model does not touch.",medium,,90,105,1445,0
1,75,2,0.15,"Game-playing search does optimize allocation of abstract resources (material, tempo) under fixed rules, which is a loose analogue of budget trade-offs, but it offers no capability for tracking real financial data, auditing spend, or the accountability and organizational judgement that monitoring resources actually requires.",medium,,66,209,1510,0
2,69,0,0.05,"A game-playing agent optimizes its own actions under time pressure; it produces no diagnosis of learners' needs, no curriculum, and no instructional communication, offering at most incidental value as a practice opponent or demonstration of skilled play.",high,,76,193,1488,0
2,71,1,0.1,"An agent that plays games in real time does not diagnose developmental needs or mentor anyone; at most it functions as a sparring partner or benchmark whose play could be studied, which is indirect and incidental to coaching's core interpersonal, diagnostic tasks.",high,,83,171,1483,0
1,68,1,0.03,"Building trust and cooperation among people requires sustained interpersonal presence, emotional attunement, and social judgement; a perfect-information game engine offers no interaction with team members and at most a distant metaphor for coordination.",high,,65,134,1529,0
2,73,2,0.03,"Game-playing agents optimize reactive control in dynamic visual environments; administrative work involves document handling, records maintenance, and clerical workflows with no shared task structure or output format.",high,,71,106,1465,0
8,63,0,0.15,"Personal assistance and care are largely physical, emotional and presence-dependent; translation only helps indirectly by removing language barriers in cross-lingual patient or customer interactions, and does not perform any of the care tasks themselves.",medium,,82,183,1431,0
1,59,0,0.15,"A game-playing agent outputs moves and position evaluations, not explanations for an audience; any interpretive value (e.g., engine scores a commentator translates) is incidental and requires a human to do the actual explaining.",medium,,64,168,1538,0
3,75,0,0.05,"Resource monitoring and budget oversight are numerical, financial and managerial tasks; image recognition only touches them indirectly (e.g., visual inventory or asset counting) and cannot perform spending oversight or allocation decisions.",high,,66,155,1474,0
13,60,1,0.72,"The ability's core is exchanging information by phone, email, or in person, which maps almost directly onto a deployed dialogue system's strengths in speech recognition, drafting, and turn-by-turn responding; limits come from in-person presence and organizational/relational judgement about what to tell whom.",high,,90,215,1503,0
10,66,0,0.2,"The ability centers on in-person, real-time interpersonal service and performance (serving diners, receiving guests), which requires physical presence and social judgement that a digital agent cannot supply; agentic execution only touches adjacent back-end tasks like processing orders, bookings, or handling routine digital service requests.",medium,,86,318,1562,0
13,59,2,0.8,Explaining what information means and how it can be used is essentially dialogic exposition — tracking a listener's intent and knowledge state and rendering content in accessible terms — which is the core competence of a deployed conversational system in both text and speech; it weakens only where the interpretation depends on deep domain grounding or unshared situational context.,high,,64,165,1477,0
5,69,2,0.25,"Image synthesis can produce illustrations, diagrams and visual aids that enrich training materials, but it cannot assess learners' educational needs, design curricula, or deliver and adapt instruction interactively.",medium,,76,167,1482,0
12,66,1,0.05,"An autonomous code-patching agent operates on repositories and tests; it does nothing for in-person service, hospitality, or live audience interaction, which depend on physical presence and real-time social judgement (at most it could build customer-facing software as a distant enabler).",high,,86,139,1531,0
9,61,2,0.35,"Transcription supports the listening/record-keeping side of external exchanges (call transcripts, dictated correspondence, captioning) but does nothing for the representational, persuasive and relational judgement that defines communicating on the organization's behalf.",medium,,102,262,1439,0
9,65,1,0.1,"Speech recognition only converts spoken disputes into text; it provides no capacity for the social judgement, persuasion, or concession-making that constitutes negotiation, offering at most transcription support for records of a mediation.",high,,87,93,1460,0
5,72,1,0.15,"Image generation can help illustrate concepts, mock up designs, or visualise proposed systems as an aid to an advisory conversation, but the core consultative work of diagnosing a client's situation, exercising domain judgement and persuading stakeholders is not something a generative image model performs.",medium,,77,115,1489,0
8,71,2,0.1,"A translation model only converts text between languages; it does not assess developmental needs, give tailored feedback, or motivate learners, offering at most incidental help when coach and trainee lack a shared language.",high,,83,161,1439,0
12,60,2,0.25,"The agent produces written artifacts that carry information to teammates (commit messages, patch descriptions, issue replies), which touches the written/email slice of workplace communication, but it does nothing for telephone or in-person exchange or the social judgement of tailoring information to supervisors and subordinates.",medium,,90,224,1497,0
