ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
13,13,2,0.25,"Arithmetic is not a core sub-task of sustaining dialogue, though a conversational system can answer spoken or written calculation requests and handle simple numeric reasoning as an incidental capability, with known reliability failures on multi-digit computation.",medium,,61,263,0,1477
13,39,1,0.0,Conversational dialogue systems operate purely in the linguistic/auditory domain and provide no sensing or actuation for coordinating whole-body movement.,high,,73,76,1503,0
13,13,1,0.3,"A conversational system can be asked to compute and will return arithmetic answers, so it offers real but incidental support; calculation is not part of the dialogue-tracking, intent-inference core the application is built for, and language-model arithmetic is unreliable at speed and scale compared to purpose-built numeric tools.",medium,,61,247,1503,0
13,15,0,0.25,"Speed of Closure is a largely perceptual ability (rapidly organizing degraded or fragmentary sensory input into meaningful patterns), which conversational systems touch only indirectly via speech recognition and inference of intent from incomplete utterances; the visual pattern-completion core of the ability is untouched.",medium,,66,313,1496,0
13,40,0,0.0,Balance is a vestibular-motor physical capability requiring bodily control; a dialogue system produces no motor output and cannot contribute to keeping or regaining balance.,high,,68,81,1496,0
13,43,2,0.0,"Conversational dialogue systems operate on speech and text and provide no visual field sensing, so they cannot support detecting objects or motion in the visual periphery.",high,,69,75,1477,0
13,27,0,0.02,Response Orientation is a psychomotor choice-reaction ability requiring rapid selection and initiation of physical movements to signals; a dialogue system has no motor output and does not perform or support this selection.,high,,75,138,1496,0
13,23,2,0.0,"Conversational AI produces and understands language; it has no effector capability for grasping, manipulating, or assembling physical objects, so it does nothing for the core sub-tasks of manual dexterity.",high,,82,89,1477,0
13,53,0,0.6,"Inferring intent and state of mind from dialogue is explicitly part of the application, so it covers the verbal/prosodic core of reading others' reactions, but it misses nonverbal cues, embodied context and the relational history that much social perceptiveness depends on, and it fails silently when subtext or cultural framing matters.",medium,,61,299,0,1496
13,54,0,0.4,"Coordination is largely negotiated through dialogue 
s7 clarifying intent, signaling timing, and adjusting plans in response to others 
s7 which a conversational system can track and mediate, but the ability's core is adjusting one's own (often physical, real-time, situated) actions to others' behavior, which dialogue only indirectly supports.",medium,,51,333,1496,0
13,40,1,0.0,"Balance is a physical, vestibular-motor ability requiring bodily control; a dialogue system produces no forces or postural adjustments and cannot substitute for any part of it.",high,,68,83,1503,0
13,36,2,0.0,Stamina is purely a cardiorespiratory physical capacity; a dialogue system provides no substitute or support for sustained physical exertion.,high,,61,73,1477,0
13,29,2,0.03,"Reaction time is a psychomotor speed ability requiring physical hand/foot response to a sensory signal; a conversational dialogue system provides no motor actuation and at most could deliver a spoken alert, which does not perform the responding itself.",high,,75,104,1477,0
13,38,0,0.0,"Dynamic Flexibility is a purely physical, whole-body motor capacity; a dialogue system has no effector or physical presence and cannot perform or substitute for any of its core bending, twisting, or reaching tasks.",high,,80,99,0,1496
13,42,0,0.0,"Conversational systems operate on speech and text; seeing details at a distance requires distal visual acuity, a modality entirely absent from the application as defined.",high,,47,74,1496,0
13,51,1,0.85,"Speech recognition is a core, explicitly included component of deployed conversational systems (ASR plus intent inference), and modern systems transcribe and interpret spoken input at near-human level, though they still degrade with heavy accents, noise, and overlapping speakers.",high,,54,111,1503,0
13,34,0,0.0,"Explosive strength is a purely physical, whole-body force-production ability; a dialogue system has no actuators and cannot contribute to jumping, sprinting, or throwing.",high,,79,79,0,1496
13,56,0,0.5,"Negotiation is conducted through dialogue, so a conversational system can handle core sub-tasks like tracking each side's stated positions, inferring intent, reframing offers, and proposing compromise language — but the binding parts (authority to concede, trust-building, reading nonverbal cues, managing stakes and relationships over time) sit outside a deployed chat interface, so support is partial rather than substitutive.",medium,,53,346,1496,0
13,35,1,0.0,Conversational AI operates purely in the linguistic/auditory domain and cannot exert or substitute for any physical core-muscle effort.,high,,76,71,1503,0
13,28,1,0.0,Rate control is a continuous sensorimotor timing skill requiring real-time perception of moving objects and physical actuation; a dialogue system provides no perception-action loop or motor output.,high,,77,86,1503,0
13,6,2,0.6,"A conversational system can generate large volumes of varied idea candidates, reframe problems, and act as a brainstorming partner, which covers much of ideation; but its outputs skew toward recombination of common patterns and it depends on human judgement to select genuinely novel, situation-fitting ideas.",medium,,74,119,1477,0
13,13,0,0.05,"Conversational systems handle dialogue tracking and language generation, not fast reliable arithmetic; any numeric answers are incidental byproducts of language modeling rather than a core supported sub-task.",high,,61,90,0,1496
13,4,1,0.75,"Conversational systems generate fluent, contextually appropriate written text that conveys information clearly, covering most core sub-tasks of written expression, though they lack grounding in a specific author's situated intent and long-form document craft.",high,,57,97,1503,0
13,46,0,0.0,Night vision is a low-light visual sensing ability; a dialogue system handling speech and text provides no visual perception or illumination-related capability.,high,,50,72,0,1496
13,50,1,0.05,"Conversational systems process speech content, not spatial acoustic cues; localizing a sound source requires binaural/array signal processing that is not part of dialogue capability, though microphone-array front ends occasionally do beamforming incidentally.",high,,54,102,0,1503
13,57,2,0.65,"Explaining procedures, answering follow-up questions, adapting explanations to a learner's confusion, and checking understanding are core instructing sub-tasks that a dialogue system executes well; it falls short on physical demonstration, hands-on correction, and sustained motivational/classroom judgement.",medium,,45,275,1477,0
13,8,1,0.7,"Conversational systems routinely apply stated rules, policies, and premises to specific cases within dialogue (troubleshooting, eligibility, advice), and their language outputs are verbal reasoning; they remain fallible on long chains and edge cases, so slightly below the calibrated inductive-reasoning level of core dialogue abilities.",medium,,64,136,1503,0
13,20,0,0.2,"Conversational systems do maintain topic focus and track dialogue state over long exchanges, which is a faint analogue of staying on task, but selective attention's core is sustained perceptual vigilance and distractor filtering in monitoring work, which dialogue systems neither perform nor offload.",medium,,59,280,0,1496
13,32,2,0.0,"Conversational dialogue involves no physical force exertion; the application has no actuators or bodily involvement, so it cannot support lifting, pushing, pulling, or carrying.",high,,64,81,0,1477
13,37,0,0.0,"Extent Flexibility is a purely physical gross-body ability requiring bending, stretching and reaching; a dialogue system has no effectors and contributes nothing to these tasks.",high,,69,85,0,1496
13,37,2,0.0,"Extent flexibility is a purely physical bodily ability requiring bending, stretching and reaching; a conversational dialogue system has no effectors and contributes nothing to these tasks.",high,,69,86,1477,0
13,52,1,0.7,"Conversation as defined includes speech synthesis, and modern TTS produces highly intelligible, well-articulated speech, which is essentially the whole content of speech clarity; slight discount because clarity in noisy, in-person or emotionally nuanced settings involves adaptive vocal effort the deployed system only partly handles.",medium,,54,323,1503,0
13,31,1,0.0,"Conversational dialogue systems produce speech and text; they involve no limb actuation or motor timing, so they cannot perform or assist the physical movement tasks this ability comprises.",high,,56,84,0,1503
13,30,0,0.0,Conversational AI operates on language input/output and offers no motor actuation or support for rapid repetitive hand and finger movements.,high,,72,67,0,1496
13,28,2,0.0,Rate Control is a continuous sensorimotor timing ability tied to physical control of moving objects; a dialogue system provides no perception-action loop or motor output relevant to it.,high,,77,84,1477,0
13,3,0,0.75,"Conversational systems with speech synthesis directly produce spoken utterances that convey information clearly and adapt to the listener, covering most core sub-tasks, though prosody, audience-tuned nuance and embodied delivery remain imperfect.",high,,59,131,0,1496
13,32,1,0.0,"Static strength is purely a physical force-exertion capacity with no linguistic or informational component, so a dialogue system cannot execute or assist any of its core tasks.",high,,64,79,1503,0
13,1,2,0.78,"Conversational systems ingest speech via ASR and must parse meaning, intent and context from spoken utterances to reply coherently, which is exactly the core of oral comprehension; residual gaps involve noisy multi-speaker settings, implicit social meaning and deep contextual inference.",high,,66,186,1477,0
13,41,2,0.03,"Conversational systems operate on speech and text streams and provide no close-range visual detail perception; any tie is incidental (e.g., a voice assistant reading text aloud), not core to the ability.",high,,56,88,0,1477
13,17,0,0.05,"Perceptual speed is rapid visual/symbolic comparison of letters, numbers, objects or patterns, which a dialogue system neither perceives nor performs; only trivially could a conversational agent be asked to compare short strings in text, which is not the core visual-scanning task.",high,,81,157,1496,0
